load_relief,pv_curtail,available_pv_mw,accepted_pv_mw,curtailed_pv_mw,relieved_load_mw,action_cost_proxy_mw,violating_buses,violating_scenario,min_vm_pu,max_vm_pu,feeder,scenario_id,seed
0.2,0.0,0.6367201379912584,0.6367201379912584,0.0,0.6367201379912583,0.6367201379912583,0,0,0.954854907131166,1.0,33,157,17
0.2,0.1,0.6367201379912584,0.5730481241921326,0.06367201379912583,0.6367201379912583,0.700392151790384,0,0,0.9538460789158916,1.0,33,157,17
0.2,0.2,0.6367201379912584,0.5093761103930067,0.12734402759825167,0.6367201379912583,0.76406416558951,0,0,0.9528330888514777,1.0,33,157,17
0.0,0.0,2.0396357061327897,2.0396357061327897,0.0,0.0,0.0,2,1,0.9486370952471335,1.0,33,163,17
0.0,0.1,2.0396357061327897,1.8356721355195107,0.20396357061327897,0.0,0.20396357061327897,4,1,0.9459534590519991,1.0,33,163,17
0.0,0.2,2.0396357061327897,1.6317085649062317,0.40792714122655793,0.0,0.40792714122655793,5,1,0.9432500567009119,1.0,33,163,17
0.1,0.0,2.0396357061327897,2.0396357061327897,0.0,0.3399392843554649,0.3399392843554649,0,0,0.9566584801320812,1.0,33,163,17
0.1,0.1,2.0396357061327897,1.8356721355195107,0.20396357061327897,0.3399392843554649,0.5439028549687439,0,0,0.9540142102647909,1.0,33,163,17
0.1,0.2,2.0396357061327897,1.6317085649062317,0.40792714122655793,0.3399392843554649,0.7478664255820229,0,0,0.9513509335825239,1.0,33,163,17
0.2,0.0,2.0396357061327897,2.0396357061327897,0.0,0.6798785687109298,0.6798785687109298,0,0,0.9645651148687931,1.0,33,163,17
0.2,0.1,2.0396357061327897,1.8356721355195107,0.20396357061327897,0.6798785687109298,0.8838421393242087,0,0,0.9619585057653814,1.0,33,163,17
0.2,0.2,2.0396357061327897,1.6317085649062317,0.40792714122655793,0.6798785687109298,1.0878057099374878,0,0,0.9593335977198032,1.0,33,163,17
0.0,0.0,2.5183491064127423,2.5183491064127423,0.0,0.0,0.0,0,0,0.9609395208183155,1.0,33,169,17
0.0,0.1,2.5183491064127423,2.2665141957714683,0.2518349106412742,0.0,0.2518349106412742,0,0,0.9580048041038758,1.0,33,169,17
0.0,0.2,2.5183491064127423,2.014679285130194,0.5036698212825484,0.0,0.5036698212825484,0,0,0.9550464373399861,1.0,33,169,17
0.1,0.0,2.5183491064127423,2.5183491064127423,0.0,0.31479363830159257,0.31479363830159257,0,0,0.9679167128629307,1.0,33,169,17
0.1,0.1,2.5183491064127423,2.2665141957714683,0.2518349106412742,0.31479363830159257,0.5666285489428668,0,0,0.9650186829075426,1.0,33,169,17
0.1,0.2,2.5183491064127423,2.014679285130194,0.5036698212825484,0.31479363830159257,0.818463459584141,0,0,0.9620977721521583,1.0,33,169,17
0.2,0.0,2.5183491064127423,2.5183491064127423,0.0,0.6295872766031851,0.6295872766031851,0,0,0.9748044734097565,1.0004095570505804,33,169,17
0.2,0.1,2.5183491064127423,2.2665141957714683,0.2518349106412742,0.6295872766031851,0.8814221872444594,0,0,0.9719417212019719,1.0,33,169,17
0.2,0.2,2.5183491064127423,2.014679285130194,0.5036698212825484,0.6295872766031851,1.1332570978857337,0,0,0.9690568117305216,1.0,33,169,17
0.0,0.0,2.5518159361892927,2.5518159361892927,0.0,0.0,0.0,0,0,0.9520183908510694,1.0,33,175,17
0.0,0.1,2.5518159361892927,2.2966343425703633,0.2551815936189293,0.0,0.2551815936189293,3,1,0.9475862270568713,1.0,33,175,17
0.0,0.2,2.5518159361892927,2.0414527489514342,0.5103631872378586,0.0,0.5103631872378586,5,1,0.943100610584625,1.0,33,175,17
0.1,0.0,2.5518159361892927,2.5518159361892927,0.0,0.4253026560315486,0.4253026560315486,0,0,0.9614224046863422,1.0,33,175,17
0.1,0.1,2.5518159361892927,2.2966343425703633,0.2551815936189293,0.4253026560315486,0.6804842496504779,0,0,0.957069271122255,1.0,33,175,17
0.1,0.2,2.5518159361892927,2.0414527489514342,0.5103631872378586,0.4253026560315486,0.9356658432694072,0,0,0.952665288933398,1.0,33,175,17
0.2,0.0,2.5518159361892927,2.5518159361892927,0.0,0.8506053120630972,0.8506053120630972,0,0,0.9706642245696326,1.0,33,175,17
0.2,0.1,2.5518159361892927,2.2966343425703633,0.2551815936189293,0.8506053120630972,1.1057869056820264,0,0,0.9663859798704266,1.0,33,175,17
0.2,0.2,2.5518159361892927,2.0414527489514342,0.5103631872378586,0.8506053120630972,1.3609684993009559,0,0,0.9620592743719112,1.0,33,175,17
0.0,0.0,2.6374077507490696,2.6374077507490696,0.0,0.0,0.0,0,0,0.9781762576163611,1.0,33,182,17
0.0,0.1,2.6374077507490696,2.373666975674163,0.26374077507490695,0.0,0.26374077507490695,0,0,0.9733674418267666,1.0,33,182,17
0.0,0.2,2.6374077507490696,2.1099262005992556,0.5274815501498139,0.0,0.5274815501498139,0,0,0.9680931378048292,1.0,33,182,17
0.1,0.0,2.6374077507490696,2.6374077507490696,0.0,0.3296759688436336,0.3296759688436336,0,0,0.9840350738474378,1.0,33,182,17
0.1,0.1,2.6374077507490696,2.373666975674163,0.26374077507490695,0.3296759688436336,0.5934167439185405,0,0,0.9804608536833951,1.0,33,182,17
0.1,0.2,2.6374077507490696,2.1099262005992556,0.5274815501498139,0.3296759688436336,0.8571575189934475,0,0,0.9756088218844186,1.0,33,182,17
0.2,0.0,2.6374077507490696,2.6374077507490696,0.0,0.6593519376872672,0.6593519376872672,0,0,0.9866851120997115,1.0000759454489867,33,182,17
0.2,0.1,2.6374077507490696,2.373666975674163,0.26374077507490695,0.6593519376872672,0.9230927127621742,0,0,0.9859326133456453,1.0,33,182,17
0.2,0.2,2.6374077507490696,2.1099262005992556,0.5274815501498139,0.6593519376872672,1.186833487837081,0,0,0.982721622631981,1.0,33,182,17
0.0,0.0,0.8985540762899952,0.8985540762899952,0.0,0.0,0.0,21,1,0.9071909501073504,1.0,33,183,17
0.0,0.1,0.8985540762899952,0.8086986686609956,0.08985540762899952,0.0,0.08985540762899952,21,1,0.9064063563760941,1.0,33,183,17
0.0,0.2,0.8985540762899952,0.7188432610319961,0.17971081525799903,0.0,0.17971081525799903,21,1,0.905187574961494,1.0,33,183,17
0.1,0.0,0.8985540762899952,0.8985540762899952,0.0,0.44927703814499753,0.44927703814499753,20,1,0.9180307402478586,1.0,33,183,17
0.1,0.1,0.8985540762899952,0.8086986686609956,0.08985540762899952,0.44927703814499753,0.539132445773997,20,1,0.9172651575846178,1.0,33,183,17
0.1,0.2,0.8985540762899952,0.7188432610319961,0.17971081525799903,0.44927703814499753,0.6289878534029966,20,1,0.9164973391146085,1.0,33,183,17
0.2,0.0,0.8985540762899952,0.8985540762899952,0.0,0.8985540762899951,0.8985540762899951,16,1,0.92863355250421,1.0,33,183,17
0.2,0.1,0.8985540762899952,0.8086986686609956,0.08985540762899952,0.8985540762899951,0.9884094839189945,16,1,0.9278856784269935,1.0,33,183,17
0.2,0.2,0.8985540762899952,0.7188432610319961,0.17971081525799903,0.8985540762899951,1.078264891547994,17,1,0.9271357062825105,1.0,33,183,17
0.0,0.0,3.5397634469061736,3.5397634469061736,0.0,0.0,0.0,0,0,0.9549994223926751,1.0,33,184,17
0.0,0.1,3.5397634469061736,3.1857871022155564,0.3539763446906174,0.0,0.3539763446906174,1,1,0.9497998131833324,1.0,33,184,17
0.0,0.2,3.5397634469061736,2.8318107575249387,0.7079526893812348,0.0,0.7079526893812348,6,1,0.9445340873674156,1.0,33,184,17
0.1,0.0,3.5397634469061736,3.5397634469061736,0.0,0.44247043086327154,0.44247043086327154,0,0,0.964835067485447,1.0,33,184,17
0.1,0.1,3.5397634469061736,3.1857871022155564,0.3539763446906174,0.44247043086327154,0.7964467755538889,0,0,0.9597307430361376,1.0,33,184,17
0.1,0.2,3.5397634469061736,2.8318107575249387,0.7079526893812348,0.44247043086327154,1.1504231202445063,0,0,0.9545636464727113,1.0,33,184,17
0.2,0.0,3.5397634469061736,3.5397634469061736,0.0,0.8849408617265431,0.8849408617265431,0,0,0.9744947052545264,1.0002306085805734,33,184,17
0.2,0.1,3.5397634469061736,3.1857871022155564,0.3539763446906174,0.8849408617265431,1.2389172064171605,0,0,0.9694805062834605,1.0,33,184,17
0.2,0.2,3.5397634469061736,2.8318107575249387,0.7079526893812348,0.8849408617265431,1.5928935511077777,0,0,0.9644065904803945,1.0,33,184,17
0.0,0.0,3.814927519642162,3.814927519642162,0.0,0.0,0.0,4,1,0.9470735521175913,1.003502966699493,33,187,17
0.0,0.1,3.814927519642162,3.4334347676779458,0.3814927519642162,0.0,0.3814927519642162,5,1,0.9418796288301647,1.0,33,187,17
0.0,0.2,3.814927519642162,3.05194201571373,0.7629855039284325,0.0,0.7629855039284325,5,1,0.9365879332354452,1.0,33,187,17
0.1,0.0,3.814927519642162,3.814927519642162,0.0,0.47686593995527016,0.47686593995527016,0,0,0.9578224898494535,1.0138826242545043,33,187,17
0.1,0.1,3.814927519642162,3.4334347676779458,0.3814927519642162,0.47686593995527016,0.8583586919194863,0,0,0.9527386155484169,1.003448410637222,33,187,17
0.1,0.2,3.814927519642162,3.05194201571373,0.7629855039284325,0.47686593995527016,1.2398514438837025,3,1,0.9475622416159978,1.0,33,187,17
0.2,0.0,3.814927519642162,3.814927519642162,0.0,0.9537318799105403,0.9537318799105403,0,0,0.9683619631652081,1.0240802023980244,33,187,17
0.2,0.1,3.814927519642162,3.4334347676779458,0.3814927519642162,0.9537318799105403,1.3352246318747565,0,0,0.9633816054741143,1.0138074800495376,33,187,17
0.2,0.2,3.814927519642162,3.05194201571373,0.7629855039284325,0.9537318799105403,1.7167173838389727,0,0,0.9583135407799991,1.0033253954856025,33,187,17
0.0,0.0,2.8037224260538864,2.8037224260538864,0.0,0.0,0.0,6,1,0.9235238917259879,1.0,33,190,17
0.0,0.1,2.8037224260538864,2.523350183448498,0.2803722426053887,0.0,0.2803722426053887,6,1,0.9208085321369816,1.0,33,190,17
0.0,0.2,2.8037224260538864,2.242977940843109,0.5607444852107774,0.0,0.5607444852107774,6,1,0.9180335137391649,1.0,33,190,17
0.1,0.0,2.8037224260538864,2.8037224260538864,0.0,0.467287071008981,0.467287071008981,5,1,0.9344331995938852,1.0012575103357864,33,190,17
0.1,0.1,2.8037224260538864,2.523350183448498,0.2803722426053887,0.467287071008981,0.7476593136143697,5,1,0.9317845433280343,1.0,33,190,17
0.1,0.2,2.8037224260538864,2.242977940843109,0.5607444852107774,0.467287071008981,1.0280315562197584,6,1,0.9290794025120059,1.0,33,190,17
0.2,0.0,2.8037224260538864,2.8037224260538864,0.0,0.934574142017962,0.934574142017962,3,1,0.9451175784127637,1.011534005092347,33,190,17
0.2,0.1,2.8037224260538864,2.523350183448498,0.2803722426053887,0.934574142017962,1.2149463846233506,4,1,0.9425313889466483,1.0024897400909252,33,190,17
0.2,0.2,2.8037224260538864,2.242977940843109,0.5607444852107774,0.934574142017962,1.4953186272287393,5,1,0.9398916019911931,1.0,33,190,17
0.0,0.0,2.599308295511213,2.599308295511213,0.0,0.0,0.0,15,1,0.9307013391836921,1.0,33,199,17
0.0,0.1,2.599308295511213,2.3393774659600917,0.2599308295511213,0.0,0.2599308295511213,16,1,0.9279603528759475,1.0,33,199,17
0.0,0.2,2.599308295511213,2.0794466364089703,0.5198616591022426,0.0,0.5198616591022426,16,1,0.9251994352382723,1.0,33,199,17
0.1,0.0,2.599308295511213,2.599308295511213,0.0,0.43321804925186885,0.43321804925186885,9,1,0.9407782688091141,1.0,33,199,17
0.1,0.1,2.599308295511213,2.3393774659600917,0.2599308295511213,0.43321804925186885,0.6931488788029901,11,1,0.9380905385917571,1.0,33,199,17
0.1,0.2,2.599308295511213,2.0794466364089703,0.5198616591022426,0.43321804925186885,0.9530797083541114,14,1,0.9353839541194828,1.0,33,199,17
0.2,0.0,2.599308295511213,2.599308295511213,0.0,0.8664360985037377,0.8664360985037377,0,0,0.9506588874054712,1.0,33,199,17
0.2,0.1,2.599308295511213,2.3393774659600917,0.2599308295511213,0.8664360985037377,1.126366928054859,3,1,0.9480212777374911,1.0,33,199,17
0.2,0.2,2.599308295511213,2.0794466364089703,0.5198616591022426,0.8664360985037377,1.3862977576059803,3,1,0.9453657898425388,1.0,33,199,17
0.0,0.0,1.01778689292048,1.01778689292048,0.0,0.0,0.0,21,1,0.8989030693271642,1.0,33,200,17
0.0,0.1,1.01778689292048,0.916008203628432,0.10177868929204802,0.0,0.10177868929204802,21,1,0.8968499680057413,1.0,33,200,17
0.0,0.2,1.01778689292048,0.814229514336384,0.20355737858409603,0.0,0.20355737858409603,21,1,0.8947868652870573,1.0,33,200,17
0.1,0.0,1.01778689292048,1.01778689292048,0.0,0.50889344646024,0.50889344646024,21,1,0.9119421997194993,1.0,33,200,17
0.1,0.1,1.01778689292048,0.916008203628432,0.10177868929204802,0.50889344646024,0.6106721357522881,21,1,0.9099419311590939,1.0,33,200,17
0.1,0.2,1.01778689292048,0.814229514336384,0.20355737858409603,0.50889344646024,0.7124508250443361,21,1,0.9079323723557013,1.0,33,200,17
0.2,0.0,1.01778689292048,1.01778689292048,0.0,1.01778689292048,1.01778689292048,17,1,0.9246510849472533,1.0,33,200,17
0.2,0.1,1.01778689292048,0.916008203628432,0.10177868929204802,1.01778689292048,1.119565582212528,17,1,0.9226997089474777,1.0,33,200,17
0.2,0.2,1.01778689292048,0.814229514336384,0.20355737858409603,1.01778689292048,1.2213442715045761,18,1,0.9207396697433534,1.0,33,200,17
0.0,0.0,2.801513597116678,2.801513597116678,0.0,0.0,0.0,5,1,0.9374134332324711,1.0,33,202,17
0.0,0.1,2.801513597116678,2.52136223740501,0.28015135971166777,0.0,0.28015135971166777,5,1,0.933422273531992,1.0,33,202,17
0.0,0.2,2.801513597116678,2.241210877693342,0.5603027194233355,0.0,0.5603027194233355,6,1,0.9293728436654192,1.0,33,202,17
0.1,0.0,2.801513597116678,2.801513597116678,0.0,0.4669189328527796,0.4669189328527796,3,1,0.9479769116364624,1.0,33,202,17
0.1,0.1,2.801513597116678,2.52136223740501,0.28015135971166777,0.4669189328527796,0.7470702925644473,4,1,0.9440716476227167,1.0,33,202,17
0.1,0.2,2.801513597116678,2.241210877693342,0.5603027194233355,0.4669189328527796,1.027221652276115,5,1,0.9401112999146811,1.0,33,202,17
0.2,0.0,2.801513597116678,2.801513597116678,0.0,0.9338378657055592,0.9338378657055592,0,0,0.9583330614055134,1.0,33,202,17
0.2,0.1,2.801513597116678,2.52136223740501,0.28015135971166777,0.9338378657055592,1.2139892254172269,0,0,0.9545085241216081,1.0,33,202,17
0.2,0.2,2.801513597116678,2.241210877693342,0.5603027194233355,0.9338378657055592,1.4941405851288947,0,0,0.9506317939506459,1.0,33,202,17
0.0,0.0,3.2750677262129986,3.2750677262129986,0.0,0.0,0.0,0,0,0.9596904507537994,1.008491763406994,33,205,17
0.0,0.1,3.2750677262129986,2.9475609535916987,0.3275067726212999,0.0,0.3275067726212999,0,0,0.9549073068031836,1.0,33,205,17
0.0,0.2,3.2750677262129986,2.6200541809703988,0.6550135452425998,0.0,0.6550135452425998,0,0,0.9500438363610997,1.0,33,205,17
0.1,0.0,3.2750677262129986,3.2750677262129986,0.0,0.4093834657766247,0.4093834657766247,0,0,0.968678976708167,1.0172866613195333,33,205,17
0.1,0.1,3.2750677262129986,2.9475609535916987,0.3275067726212999,0.4093834657766247,0.7368902383979246,0,0,0.9639786700633538,1.007876827781513,33,205,17
0.1,0.2,3.2750677262129986,2.6200541809703988,0.6550135452425998,0.4093834657766247,1.0643970110192245,0,0,0.9592015758876716,1.0,33,205,17
0.2,0.0,3.2750677262129986,3.2750677262129986,0.0,0.8187669315532494,0.8187669315532494,0,0,0.9774581537260209,1.0259518660566196,33,205,17
0.2,0.1,3.2750677262129986,2.9475609535916987,0.3275067726212999,0.8187669315532494,1.1462737041745492,0,0,0.9729009476864517,1.0166648393998796,33,205,17
0.2,0.2,3.2750677262129986,2.6200541809703988,0.6550135452425998,0.8187669315532494,1.4737804767958491,0,0,0.968205881887883,1.0072088520044369,33,205,17
0.0,0.0,2.4588570368048415,2.4588570368048415,0.0,0.0,0.0,0,0,0.9545387523875465,1.0,33,207,17
0.0,0.1,2.4588570368048415,2.2129713331243575,0.24588570368048415,0.0,0.24588570368048415,0,0,0.9500813431100881,1.0,33,207,17
0.0,0.2,2.4588570368048415,1.9670856294438732,0.4917714073609683,0.0,0.4917714073609683,6,1,0.9455739257945803,1.0,33,207,17
0.1,0.0,2.4588570368048415,2.4588570368048415,0.0,0.40980950613414024,0.40980950613414024,0,0,0.9636916237823214,1.0,33,207,17
0.1,0.1,2.4588570368048415,2.2129713331243575,0.24588570368048415,0.40980950613414024,0.6556952098146244,0,0,0.9593106829717882,1.0,33,207,17
0.1,0.2,2.4588570368048415,1.9670856294438732,0.4917714073609683,0.40980950613414024,0.9015809134951085,0,0,0.9548820856227654,1.0,33,207,17
0.2,0.0,2.4588570368048415,2.4588570368048415,0.0,0.8196190122682805,0.8196190122682805,0,0,0.9726906921108359,1.0,33,207,17
0.2,0.1,2.4588570368048415,2.2129713331243575,0.24588570368048415,0.8196190122682805,1.0655047159487647,0,0,0.9683823283193167,1.0,33,207,17
0.2,0.2,2.4588570368048415,1.9670856294438732,0.4917714073609683,0.8196190122682805,1.3113904196292487,0,0,0.9640284693255375,1.0,33,207,17
0.0,0.0,1.729815561090592,1.729815561090592,0.0,0.0,0.0,16,1,0.9245764981383773,1.0,33,209,17
0.0,0.1,1.729815561090592,1.5568340049815328,0.17298155610905921,0.0,0.17298155610905921,17,1,0.9217614201564529,1.0,33,209,17
0.0,0.2,1.729815561090592,1.3838524488724737,0.34596311221811843,0.0,0.34596311221811843,17,1,0.9189235037927848,1.0,33,209,17
0.1,0.0,1.729815561090592,1.729815561090592,0.0,0.4324538902726479,0.4324538902726479,13,1,0.9353631655865773,1.0,33,209,17
0.1,0.1,1.729815561090592,1.5568340049815328,0.17298155610905921,0.4324538902726479,0.6054354463817071,14,1,0.9326083365511142,1.0,33,209,17
0.1,0.2,1.729815561090592,1.3838524488724737,0.34596311221811843,0.4324538902726479,0.7784170024907664,15,1,0.9298319671075462,1.0,33,209,17
0.2,0.0,1.729815561090592,1.729815561090592,0.0,0.8649077805452958,0.8649077805452958,5,1,0.9459356346117577,1.0,33,209,17
0.2,0.1,1.729815561090592,1.5568340049815328,0.17298155610905921,0.8649077805452958,1.0378893366543551,6,1,0.9432374166291528,1.0,33,209,17
0.2,0.2,1.729815561090592,1.3838524488724737,0.34596311221811843,0.8649077805452958,1.2108708927634142,7,1,0.9405188328503886,1.0,33,209,17
0.0,0.0,1.6542434862555655,1.6542434862555655,0.0,0.0,0.0,0,0,0.9703913748220911,1.0,33,213,17
0.0,0.1,1.6542434862555655,1.488819137630009,0.16542434862555655,0.0,0.16542434862555655,0,0,0.9673446166414392,1.0,33,213,17
0.0,0.2,1.6542434862555655,1.3233947890044524,0.3308486972511131,0.0,0.3308486972511131,0,0,0.9641325098399506,1.0,33,213,17
0.1,0.0,1.6542434862555655,1.6542434862555655,0.0,0.2757072477092609,0.2757072477092609,0,0,0.9763729709116653,1.0,33,213,17
0.1,0.1,1.6542434862555655,1.488819137630009,0.16542434862555655,0.2757072477092609,0.44113159633481747,0,0,0.9734437449989874,1.0,33,213,17
0.1,0.2,1.6542434862555655,1.3233947890044524,0.3308486972511131,0.2757072477092609,0.606555944960374,0,0,0.9704084205682261,1.0,33,213,17
0.2,0.0,1.6542434862555655,1.6542434862555655,0.0,0.5514144954185218,0.5514144954185218,0,0,0.9822742292371214,1.0,33,213,17
0.2,0.1,1.6542434862555655,1.488819137630009,0.16542434862555655,0.5514144954185218,0.7168388440440784,0,0,0.9793915113068496,1.0,33,213,17
0.2,0.2,1.6542434862555655,1.3233947890044524,0.3308486972511131,0.5514144954185218,0.8822631926696349,0,0,0.9764748032294351,1.0,33,213,17
0.0,0.0,0.5983873659776192,0.5983873659776192,0.0,0.0,0.0,10,1,0.945426549821582,1.0,33,220,17
0.0,0.1,0.5983873659776192,0.5385486293798573,0.05983873659776193,0.0,0.05983873659776193,10,1,0.9440185776038315,1.0,33,220,17
0.0,0.2,0.5983873659776192,0.47870989278209536,0.11967747319552385,0.0,0.11967747319552385,11,1,0.9426061218464735,1.0,33,220,17
0.1,0.0,0.5983873659776192,0.5983873659776192,0.0,0.2991936829888098,0.2991936829888098,0,0,0.9524292366462971,1.0,33,220,17
0.1,0.1,0.5983873659776192,0.5385486293798573,0.05983873659776193,0.2991936829888098,0.3590324195865717,0,0,0.9511349229854745,1.0,33,220,17
0.1,0.2,0.5983873659776192,0.47870989278209536,0.11967747319552385,0.2991936829888098,0.4188711561843336,1,1,0.9497409357920129,1.0,33,220,17
0.2,0.0,0.5983873659776192,0.5983873659776192,0.0,0.5983873659776195,0.5983873659776195,0,0,0.959178199732821,1.0,33,220,17
0.2,0.1,0.5983873659776192,0.5385486293798573,0.05983873659776193,0.5983873659776195,0.6582261025753815,0,0,0.9580540779960688,1.0,33,220,17
0.2,0.2,0.5983873659776192,0.47870989278209536,0.11967747319552385,0.5983873659776195,0.7180648391731435,0,0,0.9567828517721562,1.0,33,220,17
0.0,0.0,0.568378186710944,0.568378186710944,0.0,0.0,0.0,9,1,0.9442217033334784,1.0,33,231,17
0.0,0.1,0.568378186710944,0.5115403680398496,0.0568378186710944,0.0,0.0568378186710944,10,1,0.9435478338382286,1.0,33,231,17
0.0,0.2,0.568378186710944,0.4547025493687552,0.1136756373421888,0.0,0.1136756373421888,11,1,0.9428726596165837,1.0,33,231,17
0.1,0.0,0.568378186710944,0.568378186710944,0.0,0.284189093355472,0.284189093355472,0,0,0.9507337457074829,1.0,33,231,17
0.1,0.1,0.568378186710944,0.5115403680398496,0.0568378186710944,0.284189093355472,0.3410269120265664,0,0,0.9500683951717201,1.0,33,231,17
0.1,0.2,0.568378186710944,0.4547025493687552,0.1136756373421888,0.284189093355472,0.3978647306976608,2,1,0.9494017844135818,1.0,33,231,17
0.2,0.0,0.568378186710944,0.568378186710944,0.0,0.568378186710944,0.568378186710944,0,0,0.9571656609412915,1.0,33,231,17
0.2,0.1,0.568378186710944,0.5115403680398496,0.0568378186710944,0.568378186710944,0.6252160053820384,0,0,0.9565085088922699,1.0,33,231,17
0.2,0.2,0.568378186710944,0.4547025493687552,0.1136756373421888,0.568378186710944,0.6820538240531328,0,0,0.95585013846932,1.0,33,231,17
0.0,0.0,0.8431828618657928,0.8431828618657928,0.0,0.0,0.0,18,1,0.9227440996290737,1.0,33,244,17
0.0,0.1,0.8431828618657928,0.7588645756792135,0.08431828618657929,0.0,0.08431828618657929,19,1,0.9210486448549856,1.0,33,244,17
0.0,0.2,0.8431828618657928,0.6745462894926343,0.16863657237315857,0.0,0.16863657237315857,20,1,0.9193455379020694,1.0,33,244,17
0.1,0.0,0.8431828618657928,0.8431828618657928,0.0,0.4215914309328965,0.4215914309328965,16,1,0.9326664078857342,1.0,33,244,17
0.1,0.1,0.8431828618657928,0.7588645756792135,0.08431828618657929,0.4215914309328965,0.5059097171194759,16,1,0.9310048309775278,1.0,33,244,17
0.1,0.2,0.8431828618657928,0.6745462894926343,0.16863657237315857,0.4215914309328965,0.5902280033060551,16,1,0.9293360233021496,1.0,33,244,17
0.2,0.0,0.8431828618657928,0.8431828618657928,0.0,0.843182861865793,0.843182861865793,11,1,0.9423979512923306,1.0,33,244,17
0.2,0.1,0.8431828618657928,0.7588645756792135,0.08431828618657929,0.843182861865793,0.9275011480523724,11,1,0.940768278268584,1.0,33,244,17
0.2,0.2,0.8431828618657928,0.6745462894926343,0.16863657237315857,0.843182861865793,1.0118194342389517,12,1,0.9391317568468118,1.0,33,244,17
0.0,0.0,0.7997559029678464,0.7997559029678464,0.0,0.0,0.0,18,1,0.9197041063543104,1.0,33,245,17
0.0,0.1,0.7997559029678464,0.7197803126710618,0.07997559029678464,0.0,0.07997559029678464,19,1,0.918788463693774,1.0,33,245,17
0.0,0.2,0.7997559029678464,0.6398047223742771,0.15995118059356928,0.0,0.15995118059356928,19,1,0.9178687708633542,1.0,33,245,17
0.1,0.0,0.7997559029678464,0.7997559029678464,0.0,0.39987795148392324,0.39987795148392324,15,1,0.9291979341189925,1.0,33,245,17
0.1,0.1,0.7997559029678464,0.7197803126710618,0.07997559029678464,0.39987795148392324,0.4798535417807079,16,1,0.9283020649042533,1.0,33,245,17
0.1,0.2,0.7997559029678464,0.6398047223742771,0.15995118059356928,0.39987795148392324,0.5598291320774925,16,1,0.927402358454477,1.0,33,245,17
0.2,0.0,0.7997559029678464,0.7997559029678464,0.0,0.7997559029678465,0.7997559029678465,10,1,0.9385156463070986,1.0,33,245,17
0.2,0.1,0.7997559029678464,0.7197803126710618,0.07997559029678464,0.7997559029678465,0.8797314932646312,11,1,0.9376383979328105,1.0,33,245,17
0.2,0.2,0.7997559029678464,0.6398047223742771,0.15995118059356928,0.7997559029678465,0.9597070835614158,11,1,0.9367575063848741,1.0,33,245,17
0.0,0.0,0.9547907997551992,0.9547907997551992,0.0,0.0,0.0,21,1,0.903213826507403,1.0,33,246,17
0.0,0.1,0.9547907997551992,0.8593117197796792,0.09547907997551992,0.0,0.09547907997551992,21,1,0.9015944364566285,1.0,33,246,17
0.0,0.2,0.9547907997551992,0.7638326398041594,0.19095815995103985,0.0,0.19095815995103985,21,1,0.8999687022323901,1.0,33,246,17
0.1,0.0,0.9547907997551992,0.9547907997551992,0.0,0.4773953998775997,0.4773953998775997,20,1,0.9153189067579801,1.0,33,246,17
0.1,0.1,0.9547907997551992,0.8593117197796792,0.09547907997551992,0.4773953998775997,0.5728744798531197,21,1,0.9137376771506334,1.0,33,246,17
0.1,0.2,0.9547907997551992,0.7638326398041594,0.19095815995103985,0.4773953998775997,0.6683535598286395,21,1,0.9121505168994215,1.0,33,246,17
0.2,0.0,0.9547907997551992,0.9547907997551992,0.0,0.9547907997551994,0.9547907997551994,17,1,0.9271408397157082,1.0,33,246,17
0.2,0.1,0.9547907997551992,0.8593117197796792,0.09547907997551992,0.9547907997551994,1.0502698797307193,17,1,0.9255951296270971,1.0,33,246,17
0.2,0.2,0.9547907997551992,0.7638326398041594,0.19095815995103985,0.9547907997551994,1.1457489597062394,17,1,0.9240438571778555,1.0,33,246,17
0.0,0.0,0.5167190703231328,0.5167190703231328,0.0,0.0,0.0,3,1,0.9482532304686215,1.0,33,247,17
0.0,0.1,0.5167190703231328,0.4650471632908195,0.05167190703231328,0.0,0.05167190703231328,5,1,0.9478615885115383,1.0,33,247,17
0.0,0.2,0.5167190703231328,0.41337525625850624,0.10334381406462656,0.0,0.10334381406462656,7,1,0.9474690921082422,1.0,33,247,17
0.1,0.0,0.5167190703231328,0.5167190703231328,0.0,0.25835953516156623,0.25835953516156623,0,0,0.9540417546063554,1.0,33,247,17
0.1,0.1,0.5167190703231328,0.4650471632908195,0.05167190703231328,0.25835953516156623,0.3100314421938795,0,0,0.9536553227277219,1.0,33,247,17
0.1,0.2,0.5167190703231328,0.41337525625850624,0.10334381406462656,0.25835953516156623,0.3617033492261928,0,0,0.9532680649209161,1.0,33,247,17
0.2,0.0,0.5167190703231328,0.5167190703231328,0.0,0.5167190703231325,0.5167190703231325,0,0,0.9597664912112019,1.0,33,247,17
0.2,0.1,0.5167190703231328,0.4650471632908195,0.05167190703231328,0.5167190703231325,0.5683909773554457,0,0,0.9593850800736688,1.0,33,247,17
0.2,0.2,0.5167190703231328,0.41337525625850624,0.10334381406462656,0.5167190703231325,0.620062884387759,0,0,0.9590028699265822,1.0,33,247,17
0.0,0.0,2.496785047442514,2.496785047442514,0.0,0.0,0.0,0,0,0.9632995693440874,1.0041456310571102,33,280,17
