method,conformal_variant,feeder,scenario_id,actual_risky,actual_severity,predicted_risky,risk_score,mean_interval_width
VoltGuard topology-aware residual,topology_conditioned,33,292,False,0.0,False,0.0,0.0006671259463557857
VoltGuard topology-aware residual,topology_conditioned,69,4,False,0.0,False,0.0,0.00045955276993787106
VoltGuard topology-aware residual,topology_conditioned,69,5,True,0.026533960110384558,True,0.02679001651668511,0.00045955276993784694
VoltGuard topology-aware residual,topology_conditioned,69,16,False,0.0,False,0.0,0.0004595527699378727
VoltGuard topology-aware residual,topology_conditioned,69,17,True,0.008523075012713766,True,0.00875383044232636,0.00045955276993785014
VoltGuard topology-aware residual,topology_conditioned,69,20,True,0.036180520043688325,True,0.03636932825489314,0.0004595527699378373
VoltGuard topology-aware residual,topology_conditioned,69,22,True,0.016169963797007525,True,0.01647086466965675,0.0004595527699378421
VoltGuard topology-aware residual,topology_conditioned,69,27,True,0.016424781172512337,True,0.016682645459109136,0.00045955276993781474
VoltGuard topology-aware residual,topology_conditioned,69,28,True,0.029640660066541535,True,0.029814400378619155,0.00045955276993786944
VoltGuard topology-aware residual,topology_conditioned,69,34,False,0.0,False,0.0,0.0004595527699378421
VoltGuard topology-aware residual,topology_conditioned,69,38,True,0.007515034410581545,True,0.007888861423189342,0.00045955276993784694
VoltGuard topology-aware residual,topology_conditioned,69,40,True,0.00827330884266575,True,0.008558646940704406,0.00045955276993785816
VoltGuard topology-aware residual,topology_conditioned,69,42,True,0.020352671895895957,True,0.02059254589909354,0.00045955276993781636
VoltGuard topology-aware residual,topology_conditioned,69,50,True,0.0009202685623123097,True,0.0011224465655723659,0.00045955276993781636
VoltGuard topology-aware residual,topology_conditioned,69,73,True,0.02089815597642697,True,0.0214278990826684,0.0004595527699378405
VoltGuard topology-aware residual,topology_conditioned,69,84,True,0.023512067032276374,True,0.023751603129727128,0.00045955276993780346
VoltGuard topology-aware residual,topology_conditioned,69,88,True,0.006460895883016349,True,0.006707275502316756,0.00045955276993782276
VoltGuard topology-aware residual,topology_conditioned,69,99,False,0.0,False,0.0,0.00045955276993785816
VoltGuard topology-aware residual,topology_conditioned,69,101,True,0.002243857283542927,True,0.002634778607163102,0.00045955276993790326
VoltGuard topology-aware residual,topology_conditioned,69,102,True,0.04658180227495656,True,0.046759545084698595,0.00045955276993781636
VoltGuard topology-aware residual,topology_conditioned,69,108,True,0.024259165270435923,True,0.024541375337194915,0.00045955276993781154
VoltGuard topology-aware residual,topology_conditioned,69,116,True,0.06368595690228651,True,0.0643421152342506,0.00045955276993783404
VoltGuard topology-aware residual,topology_conditioned,69,118,True,0.0186926620038258,True,0.01909931267621434,0.00045955276993785176
VoltGuard topology-aware residual,topology_conditioned,69,120,False,0.0,False,0.0,0.00045955276993790483
VoltGuard topology-aware residual,topology_conditioned,69,122,False,0.0,False,0.0,0.0004595527699378437
VoltGuard topology-aware residual,topology_conditioned,69,126,True,0.025803969625426304,True,0.026140259126175902,0.000459552769937863
VoltGuard topology-aware residual,topology_conditioned,69,127,True,0.041961427733223755,True,0.04216319644634059,0.00045955276993778416
VoltGuard topology-aware residual,topology_conditioned,69,133,True,0.009546470443050348,True,0.00985065901860116,0.0004595527699379161
VoltGuard topology-aware residual,topology_conditioned,69,136,True,0.051365388443198046,True,0.05155761749654075,0.00045955276993781154
VoltGuard topology-aware residual,topology_conditioned,69,144,True,0.049768297807567086,True,0.05007071171688149,0.0004595527699378405
VoltGuard topology-aware residual,topology_conditioned,69,147,True,0.02492844058111554,True,0.02518588916670672,0.0004595527699378083
VoltGuard topology-aware residual,topology_conditioned,69,156,True,0.00398337085654199,True,0.004201349254576714,0.00045955276993783886
VoltGuard topology-aware residual,topology_conditioned,69,158,True,0.020331387185619,True,0.020590920532458368,0.0004595527699378019
VoltGuard topology-aware residual,topology_conditioned,69,164,True,0.027021117675732342,True,0.027310175003799175,0.0004595527699378019
VoltGuard topology-aware residual,topology_conditioned,69,168,True,0.058735724115356214,True,0.059608201087730905,0.0004595527699378244
VoltGuard topology-aware residual,topology_conditioned,69,194,True,0.006717055964316709,True,0.006973540477903106,0.00045955276993783246
VoltGuard topology-aware residual,topology_conditioned,69,197,True,0.01288721712694596,True,0.013218594283209928,0.00045955276993781636
VoltGuard topology-aware residual,topology_conditioned,69,200,True,0.005583425503271178,True,0.005807211170118509,0.0004595527699378083
VoltGuard topology-aware residual,topology_conditioned,69,201,True,0.0017837655017699516,True,0.0020611921925863808,0.00045955276993788234
VoltGuard topology-aware residual,topology_conditioned,69,205,True,0.0472506354617902,True,0.04760228721253901,0.00045955276993779224
VoltGuard topology-aware residual,topology_conditioned,69,206,True,0.0068932575167269805,True,0.007095101542873183,0.00045955276993781794
VoltGuard topology-aware residual,topology_conditioned,69,209,True,0.037930703915716735,True,0.03822313242129238,0.000459552769937826
VoltGuard topology-aware residual,topology_conditioned,69,210,True,0.032779711683192714,True,0.03297161845456875,0.00045955276993786624
VoltGuard topology-aware residual,topology_conditioned,69,214,False,0.0,False,0.0,0.0004595527699378839
VoltGuard topology-aware residual,topology_conditioned,69,218,True,0.00631836337666436,True,0.006872403946971195,0.0004595527699378453
VoltGuard topology-aware residual,topology_conditioned,69,230,False,0.0,False,0.0,0.0004595527699378453
VoltGuard topology-aware residual,topology_conditioned,69,235,True,0.01023899106766235,True,0.010505404036200594,0.00045955276993781794
VoltGuard topology-aware residual,topology_conditioned,69,244,True,0.021236828157674803,True,0.021529929250427182,0.0004595527699378453
VoltGuard topology-aware residual,topology_conditioned,69,251,True,0.037656971701869546,True,0.03785186524239392,0.00045955276993782276
VoltGuard topology-aware residual,topology_conditioned,69,254,True,0.0637766086676218,True,0.0643302662084626,0.00045955276993779707
VoltGuard topology-aware residual,topology_conditioned,69,257,True,0.0038091011661567364,True,0.004027850342009365,0.0004595527699378566
VoltGuard topology-aware residual,topology_conditioned,69,268,True,0.047714612195622785,True,0.048054101607075905,0.000459552769937826
VoltGuard topology-aware residual,topology_conditioned,69,269,True,0.04575556616930054,True,0.046282762686314594,0.0004595527699377938
VoltGuard topology-aware residual,topology_conditioned,69,272,True,0.04902890629678314,True,0.04926867577398597,0.00045955276993781794
VoltGuard topology-aware residual,topology_conditioned,69,275,True,0.0021509117353581964,True,0.002518654116831609,0.00045955276993783246
VoltGuard topology-aware residual,topology_conditioned,69,281,True,0.037551514792072194,True,0.03775252043301158,0.00045955276993785816
VoltGuard topology-aware residual,topology_conditioned,69,286,True,0.0018068702367147749,True,0.002168892462107941,0.0004595527699378646
VoltGuard topology-aware residual,topology_conditioned,69,291,False,0.0,False,0.0,0.00045955276993784694
VoltGuard topology-aware residual,topology_conditioned,69,294,True,0.031304868502132766,True,0.03150029429876833,0.00045955276993785816
VoltGuard topology-aware residual,topology_conditioned,69,297,True,0.004283233299297917,True,0.004486140591209553,0.00045955276993785334
VoltGuard topology-aware residual,topology_conditioned,69,299,True,0.05266045495488336,True,0.05311758671689659,0.000459552769937863
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,3,True,0.038692346218534346,True,0.03898963482234652,0.0006887679490457099
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,11,False,0.0,False,0.0,0.00036177907957558495
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,13,True,0.016692536776869993,True,0.017338834798613978,0.0007579145766942674
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,17,False,0.0,False,0.0,0.0003617790795755614
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,18,False,0.0,False,0.0,0.0003617790795755816
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,22,True,0.011337152104325954,True,0.01152480163887959,0.00028377565088755555
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,27,True,0.016808896393096795,True,0.017023137250125164,0.00028377565088754883
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,31,False,0.0,False,0.0,0.00040027599572001866
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,38,False,0.0,False,0.0,0.0005968840775811868
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,47,True,0.014656298958531377,True,0.015227226862094767,0.000757914576694264
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,52,True,0.011871565087809177,True,0.012383713896655935,0.0004002759957200052
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,59,True,0.033650301381847325,True,0.03410546579761997,0.0006887679490456864
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,72,True,0.008393634612990808,True,0.00912245033614012,0.000702659388504203
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,84,True,0.01270391124864556,True,0.013201468073328337,0.0004002759957200086
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,86,False,0.0,False,0.0,0.00036177907957556815
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,94,True,0.02444562407542472,True,0.025006949478917795,0.0006887679490457402
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,95,True,0.038676015942889164,True,0.03903325890425591,0.0006887679490456797
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,104,False,0.0,False,0.0,0.000400275995720022
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,105,False,0.0,False,0.0,0.0007851903743807364
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,112,True,0.019235647168562964,True,0.0195748204707612,0.0004002759957200086
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,116,True,0.018463958446187534,True,0.01872543959380879,0.00040027599572001193
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,122,True,0.0469148579572215,True,0.047367452546222766,0.0006887679490456864
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,124,True,0.039470401137468136,True,0.04000822231087875,0.0007579145766943144
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,128,False,0.0,False,0.0,0.00040027599572001193
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,131,True,0.00677019117146016,True,0.0069700775793927194,0.000283775650887532
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,133,True,0.04918142764509359,True,0.04968447547526933,0.0006887679490457099
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,134,True,0.01099436288627198,True,0.011178898350556743,0.0002837756508875522
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,135,True,0.011307379269138162,True,0.011510020538093912,0.00028377565088755555
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,136,True,0.031103667653855194,True,0.031522650949600384,0.0006887679490457267
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,137,True,0.011884695430436132,True,0.012240911513336727,0.0007851903743807465
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,139,True,0.00037938127207870487,True,0.0005455305927207776,0.00036177907957557487
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,141,True,0.0031504962588355667,True,0.00334381776319137,0.000400275995720022
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,143,True,0.036766874169016805,True,0.03748372785183296,0.0007579145766942674
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,149,True,0.006687178681784922,True,0.006951425817665724,0.00040027599572001193
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,153,True,0.03368624297842071,True,0.03395103473020078,0.0007026593885041659
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,159,True,0.011440370221333929,True,0.012085268727655918,0.0007026593885042635
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,161,True,0.036158120205819544,True,0.03687594616846679,0.0007579145766942875
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,162,True,0.005331810194804332,True,0.005922460119464956,0.0007851903743807398
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,170,True,0.045720053875062394,True,0.04588496355899041,0.0006887679490456763
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,178,False,0.0,False,0.0,0.0005968840775812103
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,180,True,0.004617273462513949,True,0.004840260596794765,0.0004002759957200153
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,199,True,0.019298660816306157,True,0.019637799932825106,0.00070265938850424
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,200,True,0.05109693067283794,True,0.05149991527272413,0.0006887679490457166
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,201,False,0.0,False,0.0,0.0004002759957200052
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,206,True,0.017061066549777126,True,0.01754714852416739,0.0007579145766942573
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,213,False,0.0,False,0.0,0.00036177907957557823
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,215,True,0.006058607941154759,True,0.0062856446304937474,0.0004002759957200052
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,221,False,0.0,False,0.0,0.0005968840775811834
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,233,True,0.0018908650930147264,True,0.001986296893040529,0.00028377565088754547
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,235,False,0.0,False,0.0,0.00036177907957558495
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,236,True,0.022651198538079398,True,0.02315396927558755,0.0007579145766942707
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,238,False,0.0,False,0.0,0.00028377565088754547
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,240,True,0.012393327849347102,True,0.01265031961576879,0.00028377565088754883
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,243,True,0.022769921815045113,True,0.023251040667775724,0.0007579145766942808
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,244,True,0.027255900370916963,True,0.027699884626617544,0.0006887679490457133
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,260,False,0.0,False,0.0,0.0003617790795755648
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,264,True,0.002115469348031196,True,0.002238800341859526,0.00036177907957556815
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,285,True,0.021414872314725608,True,0.022003284509214516,0.0007026593885042097
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,289,False,0.0,False,0.0,0.0004002759957200153
VoltGuard topology-aware residual,topology_pv_loading_conditioned,33,292,False,0.0,False,0.0,0.0003617790795755816
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,4,False,0.0,False,0.0,0.00039963789041673573
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,5,True,0.026533960110384558,True,0.026671117271710787,0.00022175427998895385
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,16,False,0.0,False,0.0,0.0004895305498227144
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,17,True,0.008523075012713766,True,0.008609694251795141,0.00017128038887514695
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,20,True,0.036180520043688325,True,0.03648128212739532,0.0006834605149421562
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,22,True,0.016169963797007525,True,0.01632672847912553,0.00017128038887515178
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,27,True,0.016424781172512337,True,0.016538509268577917,0.00017128038887515823
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,28,True,0.029640660066541535,True,0.02998721266929072,0.0008051773512812158
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,34,False,0.0,False,0.0,0.0003996378904167582
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,38,True,0.007515034410581545,True,0.007903850313131788,0.0004895305498227128
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,40,True,0.00827330884266575,True,0.008573635830646742,0.0004895305498227112
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,42,True,0.020352671895895957,True,0.02044840970856232,0.00017128038887515178
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,50,True,0.0009202685623123097,True,0.0011374354555147015,0.0004895305498227144
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,73,True,0.02089815597642697,True,0.021442887972610736,0.0004895305498226903
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,84,True,0.023512067032276374,True,0.023607466939195798,0.0001712803888751373
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,88,True,0.006460895883016349,True,0.0065631393117855374,0.00017128038887516146
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,99,False,0.0,False,0.0,0.0003996378904167647
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,101,True,0.002243857283542927,True,0.002604821167402571,0.0003996378904167325
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,102,True,0.04658180227495656,True,0.046674216710971606,0.00028889602248386483
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,108,True,0.024259165270435923,True,0.024397239146663585,0.00017128038887516465
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,116,True,0.06368595690228651,True,0.06425678686052361,0.0002888960224838182
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,118,True,0.0186926620038258,True,0.018980413431239906,0.00022175427998891845
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,120,False,0.0,False,0.0,0.0003996378904167647
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,122,False,0.0,False,0.0,0.0004895305498227225
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,126,True,0.025803969625426304,True,0.025996122935644572,0.00017128038887516146
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,127,True,0.041961427733223755,True,0.0420778680726136,0.0002888960224838681
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,133,True,0.009546470443050348,True,0.009820701578840518,0.00039963789041672765
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,136,True,0.051365388443198046,True,0.051472289122813764,0.00028889602248385036
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,144,True,0.049768297807567086,True,0.05018266558938367,0.0006834605149421465
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,147,True,0.02492844058111554,True,0.025066989921732397,0.00022175427998891685
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,156,True,0.00398337085654199,True,0.0042163381445191606,0.0004895305498227096
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,158,True,0.020331387185619,True,0.020605909422400925,0.0004895305498227128
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,164,True,0.027021117675732342,True,0.027422128876301577,0.0006834605149421642
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,168,True,0.058735724115356214,True,0.059522872714003916,0.0002888960224838407
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,194,True,0.006717055964316709,True,0.006988529367845553,0.0004895305498227144
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,197,True,0.01288721712694596,True,0.013099695038235604,0.00022175427998892167
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,200,True,0.005583425503271178,True,0.005663074979587179,0.0001712803888751566
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,201,True,0.0017837655017699516,True,0.002031234752825961,0.0003996378904167582
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,205,True,0.0472506354617902,True,0.04751695883881191,0.00028889602248386164
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,206,True,0.0068932575167269805,True,0.0069509653523419646,0.00017128038887514536
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,209,True,0.037930703915716735,True,0.03813780404756539,0.000288896022483852
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,210,True,0.032779711683192714,True,0.03304750052752958,0.000611316915859646
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,214,False,0.0,False,0.0,0.0003996378904167614
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,218,True,0.00631836337666436,True,0.00675350470199676,0.00022175427998895547
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,230,False,0.0,False,0.0,0.000399637890416755
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,235,True,0.01023899106766235,True,0.010386504791226159,0.0002217542799889265
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,244,True,0.021236828157674803,True,0.021544918140369518,0.0004895305498226983
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,251,True,0.037656971701869546,True,0.03802467753306571,0.000805177351281198
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,254,True,0.0637766086676218,True,0.06424493783473562,0.00028889602248384553
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,257,True,0.0038091011661567364,True,0.003997892902248723,0.0003996378904167534
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,268,True,0.047714612195622785,True,0.047968773233348916,0.0002888960224838166
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,269,True,0.04575556616930054,True,0.046197434312587604,0.0002888960224838713
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,272,True,0.04902890629678314,True,0.04918334740025898,0.00028889602248384873
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,275,True,0.0021509117353581964,True,0.0025336430067739446,0.0004895305498226886
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,281,True,0.037551514792072194,True,0.03792533272368337,0.0008051773512812093
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,286,True,0.0018068702367147749,True,0.0021838813520503875,0.0004895305498227241
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,291,False,0.0,False,0.0,0.0003996378904167534
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,294,True,0.031304868502132766,True,0.03167310658944,0.000805177351281198
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,297,True,0.004283233299297917,True,0.004367241346235007,0.0002217542799889458
VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,299,True,0.05266045495488336,True,0.05322954058939877,0.0006834605149421482
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,3,True,0.038692346218534346,True,0.039030361316859996,0.000770220938072458
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,11,False,0.0,False,0.0,0.00029004230416562076
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,13,True,0.016692536776869993,True,0.017388710025003973,0.0008576650294742537
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,17,False,0.0,False,0.0,0.00029004230416561404
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,18,False,0.0,False,0.0,0.0002900423041656275
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,22,True,0.011337152104325954,True,0.011463257351029932,0.00016068707518802525
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,27,True,0.016808896393096795,True,0.016961592962275396,0.00016068707518801853
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,31,False,0.0,False,0.0,0.0003574426505843868
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,38,False,0.0,False,0.0,0.0006319310709188631
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,47,True,0.014656298958531377,True,0.015277102088484762,0.0008576650294742504
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,52,True,0.011871565087809177,True,0.012362297224088326,0.0003574426505843464
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,59,True,0.033650301381847325,True,0.03414619229213334,0.0007702209380724445
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,72,True,0.008393634612990808,True,0.009144567553025396,0.0007468938222747644
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,84,True,0.01270391124864556,True,0.013180051400760395,0.0003574426505843464
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,86,False,0.0,False,0.0,0.00029004230416563085
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,94,True,0.02444562407542472,True,0.02504767597343116,0.0007702209380724277
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,95,True,0.038676015942889164,True,0.039073985398769384,0.0007702209380724345
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,104,False,0.0,False,0.0,0.00035744265058437665
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,105,False,0.0,False,0.0,0.0008967485317869826
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,112,True,0.019235647168562964,True,0.01955340379819337,0.0003574426505843296
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,116,True,0.018463958446187534,True,0.018704022921240737,0.0003574426505843464
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,122,True,0.0469148579572215,True,0.047408179040736353,0.0007702209380724546
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,124,True,0.039470401137468136,True,0.040058097537268744,0.0008576650294743176
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,128,False,0.0,False,0.0,0.00035744265058434976
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,131,True,0.00677019117146016,True,0.006908533291542951,0.00016068707518800173
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,133,True,0.04918142764509359,True,0.049725201969782695,0.0007702209380724143
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,134,True,0.01099436288627198,True,0.011117354062707197,0.00016068707518801853
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,135,True,0.011307379269138162,True,0.011448476250244144,0.0001606870751880219
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,136,True,0.031103667653855194,True,0.03156337744411397,0.0007702209380724345
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,137,True,0.011884695430436132,True,0.01229669059203975,0.0008967485317870162
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,139,True,0.00037938127207870487,True,0.000509662205015915,0.0002900423041656174
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,141,True,0.0031504962588355667,True,0.003322401090623539,0.00035744265058436993
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,143,True,0.036766874169016805,True,0.037533603078222955,0.000857665029474247
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,149,True,0.006687178681784922,True,0.006930009145098004,0.0003574426505843363
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,153,True,0.03368624297842071,True,0.033973151947085944,0.0007468938222747544
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,159,True,0.011440370221333929,True,0.012107385944541194,0.0007468938222747846
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,161,True,0.036158120205819544,True,0.036925821394856784,0.0008576650294742739
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,162,True,0.005331810194804332,True,0.005978239198167978,0.0008967485317870094
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,170,True,0.045720053875062394,True,0.045925690053503554,0.0007702209380724513
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,178,False,0.0,False,0.0,0.0006319310709188362
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,180,True,0.004617273462513949,True,0.004818843924226712,0.0003574426505843464
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,199,True,0.019298660816306157,True,0.019659917149710382,0.0007468938222747812
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,200,True,0.05109693067283794,True,0.051540641767237494,0.0007702209380724378
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,201,False,0.0,False,0.0,0.00035744265058434976
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,206,True,0.017061066549777126,True,0.017597023750557383,0.0008576650294742537
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,213,False,0.0,False,0.0,0.0002900423041656174
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,215,True,0.006058607941154759,True,0.006264227957925916,0.00035744265058434304
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,221,False,0.0,False,0.0,0.0006319310709188362
