scenario_id,feeder,slack_vm,load_scale,pv_penetration,replicate,initial_overvoltage_scenario,pv_curtail,available_pv_mw,accepted_pv_mw,curtailed_pv_mw,post_min_vm_pu,post_max_vm_pu,post_undervoltage_buses,post_overvoltage_buses,post_violating_buses,post_overvoltage_scenario,post_violation_scenario
148,69,1.0,0.3,4.0,1,0,0.4,4.562519999999999,2.7375119999999993,1.8250079999999997,0.9904837630914333,1.0202263050867804,0,0,0,0,0
148,69,1.0,0.3,4.0,1,0,0.5,4.562519999999999,2.2812599999999996,2.2812599999999996,0.9878580452575889,1.0149087175950966,0,0,0,0,0
149,69,1.0,0.3,4.0,2,1,0.0,4.562519999999999,4.562519999999999,0.0,0.9995504397545394,1.0553654875827911,0,4,4,1,1
149,69,1.0,0.3,4.0,2,1,0.1,4.562519999999999,4.106267999999999,0.45625199999999994,0.997571133087539,1.0489148956484522,0,0,0,0,0
149,69,1.0,0.3,4.0,2,1,0.2,4.562519999999999,3.6500159999999995,0.9125039999999999,0.995077720393328,1.0423948125898785,0,0,0,0,0
149,69,1.0,0.3,4.0,2,1,0.3,4.562519999999999,3.1937639999999994,1.3687559999999996,0.9925664977726125,1.035802946771137,0,0,0,0,0
149,69,1.0,0.3,4.0,2,1,0.4,4.562519999999999,2.7375119999999993,1.8250079999999997,0.9900370029644331,1.029136876918844,0,0,0,0,0
149,69,1.0,0.3,4.0,2,1,0.5,4.562519999999999,2.2812599999999996,2.2812599999999996,0.9874887503322651,1.0223940415838155,0,0,0,0,0
150,69,1.0,0.5,1.0,0,0,0.0,1.9010499999999995,1.9010499999999995,0.0,0.964558409470041,1.001986641519389,0,0,0,0,0
150,69,1.0,0.5,1.0,0,0,0.1,1.9010499999999995,1.7109449999999995,0.19010499999999997,0.9637767213168786,1.0017096057915416,0,0,0,0,0
150,69,1.0,0.5,1.0,0,0,0.2,1.9010499999999995,1.5208399999999997,0.38020999999999994,0.9629936910282496,1.0014322980182482,0,0,0,0,0
150,69,1.0,0.5,1.0,0,0,0.3,1.9010499999999995,1.3307349999999996,0.5703149999999998,0.9622093121348148,1.0011547176438642,0,0,0,0,0
150,69,1.0,0.5,1.0,0,0,0.4,1.9010499999999995,1.1406299999999996,0.7604199999999999,0.9614235781151911,1.0008768641111265,0,0,0,0,0
150,69,1.0,0.5,1.0,0,0,0.5,1.9010499999999995,0.9505249999999997,0.9505249999999997,0.960636482395254,1.000598736860389,0,0,0,0,0
151,69,1.0,0.5,1.0,1,0,0.0,1.9010499999999995,1.9010499999999995,0.0,0.9655387347725897,1.0076730562220164,0,0,0,0,0
151,69,1.0,0.5,1.0,1,0,0.1,1.9010499999999995,1.7109449999999995,0.19010499999999997,0.964665289604418,1.006859049493119,0,0,0,0,0
151,69,1.0,0.5,1.0,1,0,0.2,1.9010499999999995,1.5208399999999997,0.38020999999999994,0.9637891622818778,1.0060437478006459,0,0,0,0,0
151,69,1.0,0.5,1.0,1,0,0.3,1.9010499999999995,1.3307349999999996,0.5703149999999998,0.9629103266185453,1.00522714510638,0,0,0,0,0
151,69,1.0,0.5,1.0,1,0,0.4,1.9010499999999995,1.1406299999999996,0.7604199999999999,0.9620287559693498,1.004409235324651,0,0,0,0,0
151,69,1.0,0.5,1.0,1,0,0.5,1.9010499999999995,0.9505249999999997,0.9505249999999997,0.961144423218961,1.0035900123218036,0,0,0,0,0
152,69,1.0,0.5,1.0,2,0,0.0,1.9010499999999995,1.9010499999999995,0.0,0.9668403031821158,1.0144086046006928,0,0,0,0,0
152,69,1.0,0.5,1.0,2,0,0.1,1.9010499999999995,1.7109449999999995,0.19010499999999997,0.9658442913877254,1.0109451190058087,0,0,0,0,0
152,69,1.0,0.5,1.0,2,0,0.2,1.9010499999999995,1.5208399999999997,0.38020999999999994,0.9648440212131656,1.0074612970960382,0,0,0,0,0
152,69,1.0,0.5,1.0,2,0,0.3,1.9010499999999995,1.3307349999999996,0.5703149999999998,0.9638394276138735,1.003956775034702,0,0,0,0,0
152,69,1.0,0.5,1.0,2,0,0.4,1.9010499999999995,1.1406299999999996,0.7604199999999999,0.9628304436979913,1.0004311779296098,0,0,0,0,0
152,69,1.0,0.5,1.0,2,0,0.5,1.9010499999999995,0.9505249999999997,0.9505249999999997,0.9618170006489101,1.0,0,0,0,0,0
153,69,1.0,0.5,1.5,0,0,0.0,2.8515750000000004,2.8515750000000004,0.0,0.9930520286234885,1.0259926390891168,0,0,0,0,0
153,69,1.0,0.5,1.5,0,0,0.1,2.8515750000000004,2.5664175000000005,0.28515750000000006,0.989689758666298,1.0214596945179033,0,0,0,0,0
153,69,1.0,0.5,1.5,0,0,0.2,2.8515750000000004,2.2812600000000005,0.5703150000000001,0.9863013933564208,1.0168908643076298,0,0,0,0,0
153,69,1.0,0.5,1.5,0,0,0.3,2.8515750000000004,1.9961025000000001,0.8554725000000001,0.9828863371917324,1.0122852991651556,0,0,0,0,0
153,69,1.0,0.5,1.5,0,0,0.4,2.8515750000000004,1.7109450000000002,1.1406300000000003,0.9794439715033872,1.0076421156607032,0,0,0,0,0
153,69,1.0,0.5,1.5,0,0,0.5,2.8515750000000004,1.4257875000000002,1.4257875000000002,0.9759736531700434,1.002960394278938,0,0,0,0,0
154,69,1.0,0.5,1.5,1,0,0.0,2.8515750000000004,2.8515750000000004,0.0,0.983210565158773,1.0055231123639425,0,0,0,0,0
154,69,1.0,0.5,1.5,1,0,0.1,2.8515750000000004,2.5664175000000005,0.28515750000000006,0.9806193767368595,1.0034562450379225,0,0,0,0,0
154,69,1.0,0.5,1.5,1,0,0.2,2.8515750000000004,2.2812600000000005,0.5703150000000001,0.9780149937828572,1.0021386104294137,0,0,0,0,0
154,69,1.0,0.5,1.5,1,0,0.3,2.8515750000000004,1.9961025000000001,0.8554725000000001,0.9753972203804776,1.0017798581509914,0,0,0,0,0
154,69,1.0,0.5,1.5,1,0,0.4,2.8515750000000004,1.7109450000000002,1.1406300000000003,0.9727658557209272,1.0014207134032738,0,0,0,0,0
154,69,1.0,0.5,1.5,1,0,0.5,2.8515750000000004,1.4257875000000002,1.4257875000000002,0.9701206939304329,1.0010611751486391,0,0,0,0,0
155,69,1.0,0.5,1.5,2,0,0.0,2.8515750000000004,2.8515750000000004,0.0,0.9838778817343563,1.026893200265878,0,0,0,0,0
155,69,1.0,0.5,1.5,2,0,0.1,2.8515750000000004,2.5664175000000005,0.28515750000000006,0.9812339309007183,1.0222601759690095,0,0,0,0,0
155,69,1.0,0.5,1.5,2,0,0.2,2.8515750000000004,2.2812600000000005,0.5703150000000001,0.9785739987046189,1.0175907399886506,0,0,0,0,0
155,69,1.0,0.5,1.5,2,0,0.3,2.8515750000000004,1.9961025000000001,0.8554725000000001,0.9758977806018325,1.0128840255823184,0,0,0,0,0
155,69,1.0,0.5,1.5,2,0,0.4,2.8515750000000004,1.7109450000000002,1.1406300000000003,0.9732049616595245,1.008139130905161,0,0,0,0,0
155,69,1.0,0.5,1.5,2,0,0.5,2.8515750000000004,1.4257875000000002,1.4257875000000002,0.9704952160295602,1.003355116982461,0,0,0,0,0
156,69,1.0,0.5,2.0,0,0,0.0,3.802099999999999,3.802099999999999,0.0,0.9805363910089788,1.0403318231432088,0,0,0,0,0
156,69,1.0,0.5,2.0,0,0,0.1,3.802099999999999,3.421889999999999,0.38020999999999994,0.9782264912179724,1.0344547136089814,0,0,0,0,0
156,69,1.0,0.5,2.0,0,0,0.2,3.802099999999999,3.0416799999999995,0.7604199999999999,0.975900833818784,1.0285215287226692,0,0,0,0,0
156,69,1.0,0.5,2.0,0,0,0.3,3.802099999999999,2.661469999999999,1.1406299999999996,0.9735590501607105,1.0225306312719964,0,0,0,0,0
156,69,1.0,0.5,2.0,0,0,0.4,3.802099999999999,2.281259999999999,1.5208399999999997,0.9712007553002424,1.0164803021072075,0,0,0,0,0
156,69,1.0,0.5,2.0,0,0,0.5,3.802099999999999,1.9010499999999995,1.9010499999999995,0.9688255469112098,1.0103687342570824,0,0,0,0,0
157,69,1.0,0.5,2.0,1,0,0.0,3.802099999999999,3.802099999999999,0.0,0.982805335360569,1.0275962838399462,0,0,0,0,0
157,69,1.0,0.5,2.0,1,0,0.1,3.802099999999999,3.421889999999999,0.38020999999999994,0.9802631476970627,1.0229264792182677,0,0,0,0,0
157,69,1.0,0.5,2.0,1,0,0.2,3.802099999999999,3.0416799999999995,0.7604199999999999,0.9777061520367585,1.0182183494615344,0,0,0,0,0
157,69,1.0,0.5,2.0,1,0,0.3,3.802099999999999,2.661469999999999,1.1406299999999996,0.9751340614498193,1.0134709425530593,0,0,0,0,0
157,69,1.0,0.5,2.0,1,0,0.4,3.802099999999999,2.281259999999999,1.5208399999999997,0.9725465786665465,1.0086832661266025,0,0,0,0,0
157,69,1.0,0.5,2.0,1,0,0.5,3.802099999999999,1.9010499999999995,1.9010499999999995,0.9699433955130969,1.0038542850235537,0,0,0,0,0
158,69,1.0,0.5,2.0,2,0,0.0,3.802099999999999,3.802099999999999,0.0,0.9827644637211154,1.0166794844628348,0,0,0,0,0
158,69,1.0,0.5,2.0,2,0,0.1,3.802099999999999,3.421889999999999,0.38020999999999994,0.9803672480656687,1.014259211785389,0,0,0,0,0
158,69,1.0,0.5,2.0,2,0,0.2,3.802099999999999,3.0416799999999995,0.7604199999999999,0.9779569970587183,1.0126370863140324,0,0,0,0,0
158,69,1.0,0.5,2.0,2,0,0.3,3.802099999999999,2.661469999999999,1.1406299999999996,0.9755334943050304,1.0110099022738404,0,0,0,0,0
158,69,1.0,0.5,2.0,2,0,0.4,3.802099999999999,2.281259999999999,1.5208399999999997,0.9730515941729286,1.009377613228016,0,0,0,0,0
158,69,1.0,0.5,2.0,2,0,0.5,3.802099999999999,1.9010499999999995,1.9010499999999995,0.9704072257102043,1.007740172021759,0,0,0,0,0
159,69,1.0,0.5,3.0,0,0,0.0,5.703150000000001,5.703150000000001,0.0,0.997418380826097,1.0231114311091307,0,0,0,0,0
159,69,1.0,0.5,3.0,0,0,0.1,5.703150000000001,5.132835000000001,0.5703150000000001,0.997385705231358,1.0189306914597316,0,0,0,0,0
159,69,1.0,0.5,3.0,0,0,0.2,5.703150000000001,4.562520000000001,1.1406300000000003,0.9964120467144304,1.0147159594172754,0,0,0,0,0
159,69,1.0,0.5,3.0,0,0,0.3,5.703150000000001,3.9922050000000002,1.7109450000000002,0.9917960910773249,1.01046640341795,0,0,0,0,0
159,69,1.0,0.5,3.0,0,0,0.4,5.703150000000001,3.4218900000000003,2.2812600000000005,0.9871361590729449,1.006181156728062,0,0,0,0,0
159,69,1.0,0.5,3.0,0,0,0.5,5.703150000000001,2.8515750000000004,2.8515750000000004,0.9824309975804845,1.0022474537979007,0,0,0,0,0
160,69,1.0,0.5,3.0,1,1,0.0,5.703150000000001,5.703150000000001,0.0,0.9800946622357957,1.064764963311675,0,13,13,1,1
160,69,1.0,0.5,3.0,1,1,0.1,5.703150000000001,5.132835000000001,0.5703150000000001,0.9778712108710685,1.0567191539375143,0,12,12,1,1
160,69,1.0,0.5,3.0,1,1,0.2,5.703150000000001,4.562520000000001,1.1406300000000003,0.9756240632189275,1.0485691074884402,0,0,0,0,0
160,69,1.0,0.5,3.0,1,1,0.3,5.703150000000001,3.9922050000000002,1.7109450000000002,0.9733523812474154,1.0403106730644582,0,0,0,0,0
160,69,1.0,0.5,3.0,1,1,0.4,5.703150000000001,3.4218900000000003,2.2812600000000005,0.9710552724904149,1.0319394146717242,0,0,0,0,0
160,69,1.0,0.5,3.0,1,1,0.5,5.703150000000001,2.8515750000000004,2.8515750000000004,0.9687317848098225,1.0234505829283267,0,0,0,0,0
161,69,1.0,0.5,3.0,2,0,0.0,5.703150000000001,5.703150000000001,0.0,0.9819346132918708,1.0286112919307187,0,0,0,0,0
161,69,1.0,0.5,3.0,2,0,0.1,5.703150000000001,5.132835000000001,0.5703150000000001,0.9794693113910299,1.025764775911271,0,0,0,0,0
161,69,1.0,0.5,3.0,2,0,0.2,5.703150000000001,4.562520000000001,1.1406300000000003,0.9769912204303792,1.0229039228746615,0,0,0,0,0
161,69,1.0,0.5,3.0,2,0,0.3,5.703150000000001,3.9922050000000002,1.7109450000000002,0.9745001364658279,1.0200285179019897,0,0,0,0,0
161,69,1.0,0.5,3.0,2,0,0.4,5.703150000000001,3.4218900000000003,2.2812600000000005,0.9719958498102551,1.0171383406287846,0,0,0,0,0
161,69,1.0,0.5,3.0,2,0,0.5,5.703150000000001,2.8515750000000004,2.8515750000000004,0.9694781447962593,1.014233165049519,0,0,0,0,0
162,69,1.0,0.5,4.0,0,1,0.0,7.604199999999998,7.604199999999998,0.0,0.9989499132102797,1.0685105274637043,0,14,14,1,1
162,69,1.0,0.5,4.0,0,1,0.1,7.604199999999998,6.843779999999998,0.7604199999999999,0.9987927916175312,1.0601388191186305,0,13,13,1,1
162,69,1.0,0.5,4.0,0,1,0.2,7.604199999999998,6.083359999999999,1.5208399999999997,0.9986242797373668,1.0516515817417076,0,7,7,1,1
162,69,1.0,0.5,4.0,0,1,0.3,7.604199999999998,5.322939999999998,2.281259999999999,0.9984338270695696,1.0430440284567055,0,0,0,0,0
162,69,1.0,0.5,4.0,0,1,0.4,7.604199999999998,4.562519999999998,3.0416799999999995,0.9942114431619764,1.0343110316521267,0,0,0,0,0
162,69,1.0,0.5,4.0,0,1,0.5,7.604199999999998,3.802099999999999,3.802099999999999,0.9881661602059375,1.0254470879771327,0,0,0,0,0
163,69,1.0,0.5,4.0,1,1,0.0,7.604199999999998,7.604199999999998,0.0,0.9817256584648801,1.0746786060484854,0,15,15,1,1
163,69,1.0,0.5,4.0,1,1,0.1,7.604199999999998,6.843779999999998,0.7604199999999999,0.9793697127598461,1.0657348651054646,0,14,14,1,1
163,69,1.0,0.5,4.0,1,1,0.2,7.604199999999998,6.083359999999999,1.5208399999999997,0.9769841565290502,1.0566671296724293,0,11,11,1,1
163,69,1.0,0.5,4.0,1,1,0.3,7.604199999999998,5.322939999999998,2.281259999999999,0.9745678653814048,1.047470146086222,0,0,0,0,0
163,69,1.0,0.5,4.0,1,1,0.4,7.604199999999998,4.562519999999998,3.0416799999999995,0.9721196376624166,1.0381382764672364,0,0,0,0,0
163,69,1.0,0.5,4.0,1,1,0.5,7.604199999999998,3.802099999999999,3.802099999999999,0.9696381865931961,1.0286654580254952,0,0,0,0,0
164,69,1.0,0.5,4.0,2,0,0.0,7.604199999999998,7.604199999999998,0.0,0.9990364547844548,1.0431398651075172,0,0,0,0,0
164,69,1.0,0.5,4.0,2,0,0.1,7.604199999999998,6.843779999999998,0.7604199999999999,0.9988433619701371,1.0350871536771349,0,0,0,0,0
164,69,1.0,0.5,4.0,2,0,0.2,7.604199999999998,6.083359999999999,1.5208399999999997,0.9986498987815363,1.0269179413406324,0,0,0,0,0
164,69,1.0,0.5,4.0,2,0,0.3,7.604199999999998,5.322939999999998,2.281259999999999,0.9984560596864969,1.0186272212703216,0,0,0,0,0
164,69,1.0,0.5,4.0,2,0,0.4,7.604199999999998,4.562519999999998,3.0416799999999995,0.9982618388048037,1.0132763029660796,0,0,0,0,0
164,69,1.0,0.5,4.0,2,0,0.5,7.604199999999998,3.802099999999999,3.802099999999999,0.9980672298733168,1.0091104349195776,0,0,0,0,0
165,69,1.0,0.7,1.0,0,0,0.0,2.661469999999999,2.661469999999999,0.0,0.9625369048214282,1.0000107200384278,0,0,0,0,0
165,69,1.0,0.7,1.0,0,0,0.1,2.661469999999999,2.3953229999999994,0.2661469999999999,0.9601614017137552,1.0,0,0,0,0,0
165,69,1.0,0.7,1.0,0,0,0.2,2.661469999999999,2.1291759999999993,0.5322939999999998,0.9577745636771258,1.0,0,0,0,0,0
165,69,1.0,0.7,1.0,0,0,0.3,2.661469999999999,1.8630289999999992,0.7984409999999997,0.955376230535456,1.0,0,0,0,0,0
165,69,1.0,0.7,1.0,0,0,0.4,2.661469999999999,1.5968819999999995,1.0645879999999996,0.952966238291402,1.0,0,0,0,0,0
165,69,1.0,0.7,1.0,0,0,0.5,2.661469999999999,1.3307349999999996,1.3307349999999996,0.9505444189974457,1.0,0,0,0,0,0
166,69,1.0,0.7,1.0,1,0,0.0,2.661469999999999,2.661469999999999,0.0,0.9546321061442032,1.0047291027547156,0,0,0,0,0
166,69,1.0,0.7,1.0,1,0,0.1,2.661469999999999,2.3953229999999994,0.2661469999999999,0.9530283694687073,1.0035884445408665,0,0,0,0,0
166,69,1.0,0.7,1.0,1,0,0.2,2.661469999999999,2.1291759999999993,0.5322939999999998,0.9514173105521946,1.0031150391318682,0,0,0,0,0
166,69,1.0,0.7,1.0,1,0,0.3,2.661469999999999,1.8630289999999992,0.7984409999999997,0.9497988221624358,1.0026411485134092,1,0,1,0,1
166,69,1.0,0.7,1.0,1,0,0.4,2.661469999999999,1.5968819999999995,1.0645879999999996,0.9481727942258438,1.002166771149205,3,0,3,0,1
166,69,1.0,0.7,1.0,1,0,0.5,2.661469999999999,1.3307349999999996,1.3307349999999996,0.9465391137159719,1.0016919054921058,5,0,5,0,1
167,69,1.0,0.7,1.0,2,0,0.0,2.661469999999999,2.661469999999999,0.0,0.9661704426127637,1.0149696623948028,0,0,0,0,0
167,69,1.0,0.7,1.0,2,0,0.1,2.661469999999999,2.3953229999999994,0.2661469999999999,0.9634607084951545,1.0106596085949906,0,0,0,0,0
167,69,1.0,0.7,1.0,2,0,0.2,2.661469999999999,2.1291759999999993,0.5322939999999998,0.9607336727083456,1.006317367977769,0,0,0,0,0
167,69,1.0,0.7,1.0,2,0,0.3,2.661469999999999,1.8630289999999992,0.7984409999999997,0.9579889998470429,1.001942217808618,0,0,0,0,0
167,69,1.0,0.7,1.0,2,0,0.4,2.661469999999999,1.5968819999999995,1.0645879999999996,0.9552263431541628,1.0000652999078763,0,0,0,0,0
167,69,1.0,0.7,1.0,2,0,0.5,2.661469999999999,1.3307349999999996,1.3307349999999996,0.9524453439606706,1.0,0,0,0,0,0
168,69,1.0,0.7,1.5,0,0,0.0,3.9922050000000002,3.9922050000000002,0.0,0.9644946905711503,1.0144379382498352,0,0,0,0,0
168,69,1.0,0.7,1.5,0,0,0.1,3.9922050000000002,3.5929845000000005,0.39922050000000003,0.9619388637203519,1.0101592381022049,0,0,0,0,0
168,69,1.0,0.7,1.5,0,0,0.2,3.9922050000000002,3.1937640000000003,0.7984410000000001,0.9593685510656081,1.0074935494548014,0,0,0,0,0
168,69,1.0,0.7,1.5,0,0,0.3,3.9922050000000002,2.7945435,1.1976615,0.9567834944338685,1.0064724641102578,0,0,0,0,0
168,69,1.0,0.7,1.5,0,0,0.4,3.9922050000000002,2.395323,1.5968820000000001,0.9541834274065204,1.0054491981070832,0,0,0,0,0
168,69,1.0,0.7,1.5,0,0,0.5,3.9922050000000002,1.9961025000000001,1.9961025000000001,0.9515680749286225,1.0044237376336687,0,0,0,0,0
169,69,1.0,0.7,1.5,1,0,0.0,3.9922050000000002,3.9922050000000002,0.0,0.9586945953749767,1.0093795935919676,0,0,0,0,0
169,69,1.0,0.7,1.5,1,0,0.1,3.9922050000000002,3.5929845000000005,0.39922050000000003,0.9566957764887917,1.0083776243338354,0,0,0,0,0
169,69,1.0,0.7,1.5,1,0,0.2,3.9922050000000002,3.1937640000000003,0.7984410000000001,0.9546872821727151,1.0073735378023512,0,0,0,0,0
169,69,1.0,0.7,1.5,1,0,0.3,3.9922050000000002,2.7945435,1.1976615,0.95266895991694,1.0063673209124773,0,0,0,0,0
169,69,1.0,0.7,1.5,1,0,0.4,3.9922050000000002,2.395323,1.5968820000000001,0.9506406528458222,1.0053589604411788,0,0,0,0,0
169,69,1.0,0.7,1.5,1,0,0.5,3.9922050000000002,1.9961025000000001,1.9961025000000001,0.9486021995304624,1.0043484430252714,2,0,2,0,1
170,69,1.0,0.7,1.5,2,0,0.0,3.9922050000000002,3.9922050000000002,0.0,0.985827622161974,1.0044405143427941,0,0,0,0,0
170,69,1.0,0.7,1.5,2,0,0.1,3.9922050000000002,3.5929845000000005,0.39922050000000003,0.981259603022754,1.0024140028071682,0,0,0,0,0
170,69,1.0,0.7,1.5,2,0,0.2,3.9922050000000002,3.1937640000000003,0.7984410000000001,0.9766523611913942,1.0020237089188275,0,0,0,0,0
170,69,1.0,0.7,1.5,2,0,0.3,3.9922050000000002,2.7945435,1.1976615,0.9720048908347493,1.0016329674847841,0,0,0,0,0
170,69,1.0,0.7,1.5,2,0,0.4,3.9922050000000002,2.395323,1.5968820000000001,0.9673161421923472,1.0012417769401791,0,0,0,0,0
170,69,1.0,0.7,1.5,2,0,0.5,3.9922050000000002,1.9961025000000001,1.9961025000000001,0.9625850188364856,1.0008501356944042,0,0,0,0,0
171,69,1.0,0.7,2.0,0,0,0.0,5.322939999999998,5.322939999999998,0.0,0.9550527356982518,1.0295181568430327,0,0,0,0,0
171,69,1.0,0.7,2.0,0,0,0.1,5.322939999999998,4.790645999999999,0.5322939999999998,0.9534261067198652,1.0238260252913678,0,0,0,0,0
171,69,1.0,0.7,2.0,0,0,0.2,5.322939999999998,4.258351999999999,1.0645879999999996,0.9517883752499697,1.0180807812710164,0,0,0,0,0
171,69,1.0,0.7,2.0,0,0,0.3,5.322939999999998,3.7260579999999983,1.5968819999999995,0.9501392723364922,1.012280892147408,0,0,0,0,0
171,69,1.0,0.7,2.0,0,0,0.4,5.322939999999998,3.193763999999999,2.1291759999999993,0.9484785167145975,1.0064247493686056,2,0,2,0,1
171,69,1.0,0.7,2.0,0,0,0.5,5.322939999999998,2.661469999999999,2.661469999999999,0.9468058139659,1.0010663426178,5,0,5,0,1
172,69,1.0,0.7,2.0,1,1,0.0,5.322939999999998,5.322939999999998,0.0,0.9560782281156253,1.057516066896192,0,4,4,1,1
172,69,1.0,0.7,2.0,1,1,0.1,5.322939999999998,4.790645999999999,0.5322939999999998,0.9543896859680875,1.0493237691852026,0,0,0,0,0
172,69,1.0,0.7,2.0,1,1,0.2,5.322939999999998,4.258351999999999,1.0645879999999996,0.9526823759329076,1.0410210126134178,0,0,0,0,0
172,69,1.0,0.7,2.0,1,1,0.3,5.322939999999998,3.7260579999999983,1.5968819999999995,0.9509555908062676,1.0326032008606107,0,0,0,0,0
172,69,1.0,0.7,2.0,1,1,0.4,5.322939999999998,3.193763999999999,2.1291759999999993,0.9492085746293563,1.024065407958337,2,0,2,0,1
172,69,1.0,0.7,2.0,1,1,0.5,5.322939999999998,2.661469999999999,2.661469999999999,0.94744051773639,1.015402344126586,5,0,5,0,1
173,69,1.0,0.7,2.0,2,0,0.0,5.322939999999998,5.322939999999998,0.0,0.9831129728504974,1.032183793214843,0,0,0,0,0
173,69,1.0,0.7,2.0,2,0,0.1,5.322939999999998,4.790645999999999,0.5322939999999998,0.9790298259991502,1.026268664509484,0,0,0,0,0
173,69,1.0,0.7,2.0,2,0,0.2,5.322939999999998,4.258351999999999,1.0645879999999996,0.974907864844312,1.0202919115116706,0,0,0,0,0
173,69,1.0,0.7,2.0,2,0,0.3,5.322939999999998,3.7260579999999983,1.5968819999999995,0.9705794471418058,1.0142516137913478,0,0,0,0,0
173,69,1.0,0.7,2.0,2,0,0.4,5.322939999999998,3.193763999999999,2.1291759999999993,0.9661030112398629,1.0081457490488623,0,0,0,0,0
173,69,1.0,0.7,2.0,2,0,0.5,5.322939999999998,2.661469999999999,2.661469999999999,0.9615816883788013,1.001972185398475,0,0,0,0,0
174,69,1.0,0.7,3.0,0,1,0.0,7.9844100000000005,7.9844100000000005,0.0,0.9648554208279633,1.0695609026216766,0,13,13,1,1
174,69,1.0,0.7,3.0,0,1,0.1,7.9844100000000005,7.185969000000001,0.7984410000000001,0.9623370180521974,1.0603056132875295,0,12,12,1,1
174,69,1.0,0.7,3.0,0,1,0.2,7.9844100000000005,6.3875280000000005,1.5968820000000001,0.9597904997291655,1.0509139803351908,0,2,2,1,1
174,69,1.0,0.7,3.0,0,1,0.3,7.9844100000000005,5.589087,2.395323,0.9572147470465805,1.0413797744805564,0,0,0,0,0
174,69,1.0,0.7,3.0,0,1,0.4,7.9844100000000005,4.790646,3.1937640000000003,0.9546085577507745,1.03169627426252,0,0,0,0,0
174,69,1.0,0.7,3.0,0,1,0.5,7.9844100000000005,3.9922050000000002,3.9922050000000002,0.9519706368544859,1.02185620966395,0,0,0,0,0
175,69,1.0,0.7,3.0,1,1,0.0,7.9844100000000005,7.9844100000000005,0.0,0.9979762809090325,1.0620740088034635,0,12,12,1,1
175,69,1.0,0.7,3.0,1,1,0.1,7.9844100000000005,7.185969000000001,0.7984410000000001,0.997772437747247,1.053499033435354,0,3,3,1,1
175,69,1.0,0.7,3.0,1,1,0.2,7.9844100000000005,6.3875280000000005,1.5968820000000001,0.9975681587578653,1.0448004017741024,0,0,0,0,0
175,69,1.0,0.7,3.0,1,1,0.3,7.9844100000000005,5.589087,2.395323,0.9973634357877682,1.035972666103581,0,0,0,0,0
175,69,1.0,0.7,3.0,1,1,0.4,7.9844100000000005,4.790646,3.1937640000000003,0.9915360992242209,1.027009962847268,0,0,0,0,0
175,69,1.0,0.7,3.0,1,1,0.5,7.9844100000000005,3.9922050000000002,3.9922050000000002,0.9833956694204382,1.0179059664590322,0,0,0,0,0
176,69,1.0,0.7,3.0,2,1,0.0,7.9844100000000005,7.9844100000000005,0.0,0.9849794454429524,1.0978505199166058,0,14,14,1,1
176,69,1.0,0.7,3.0,2,1,0.1,7.9844100000000005,7.185969000000001,0.7984410000000001,0.9806078382094371,1.0862288924042753,0,14,14,1,1
176,69,1.0,0.7,3.0,2,1,0.2,7.9844100000000005,6.3875280000000005,1.5968820000000001,0.9761778932868498,1.0743894819367128,0,13,13,1,1
176,69,1.0,0.7,3.0,2,1,0.3,7.9844100000000005,5.589087,2.395323,0.9716868993171222,1.0623197291210167,0,11,11,1,1
176,69,1.0,0.7,3.0,2,1,0.4,7.9844100000000005,4.790646,3.1937640000000003,0.9671319009344577,1.0500058040561853,0,1,1,1,1
176,69,1.0,0.7,3.0,2,1,0.5,7.9844100000000005,3.9922050000000002,3.9922050000000002,0.9625096665573821,1.037432429140792,0,0,0,0,0
177,69,1.0,0.7,4.0,0,1,0.0,10.645879999999996,10.645879999999996,0.0,0.996556421774418,1.101374683180652,0,18,18,1,1
177,69,1.0,0.7,4.0,0,1,0.1,10.645879999999996,9.581291999999998,1.0645879999999996,0.9964944731992548,1.0894307832457204,0,18,18,1,1
177,69,1.0,0.7,4.0,0,1,0.2,10.645879999999996,8.516703999999997,2.1291759999999993,0.9964321377875143,1.0772682189917784,0,15,15,1,1
177,69,1.0,0.7,4.0,0,1,0.3,10.645879999999996,7.452115999999997,3.193763999999999,0.9963693985731545,1.064874789620621,0,14,14,1,1
177,69,1.0,0.7,4.0,0,1,0.4,10.645879999999996,6.387527999999998,4.258351999999999,0.9963062370785639,1.0522371047121968,0,11,11,1,1
177,69,1.0,0.7,4.0,0,1,0.5,10.645879999999996,5.322939999999998,5.322939999999998,0.9896504358419875,1.0393404219322688,0,0,0,0,0
178,69,1.0,0.7,4.0,1,1,0.0,10.645879999999996,10.645879999999996,0.0,0.9986480271750763,1.077925578767398,0,13,13,1,1
178,69,1.0,0.7,4.0,1,1,0.1,10.645879999999996,9.581291999999998,1.0645879999999996,0.9964152510511731,1.0679556367793086,0,12,12,1,1
178,69,1.0,0.7,4.0,1,1,0.2,10.645879999999996,8.516703999999997,2.1291759999999993,0.9902922133877197,1.057827268362856,0,7,7,1,1
178,69,1.0,0.7,4.0,1,1,0.3,10.645879999999996,7.452115999999997,3.193763999999999,0.9840923869664315,1.0475327250995135,0,0,0,0,0
178,69,1.0,0.7,4.0,1,1,0.4,10.645879999999996,6.387527999999998,4.258351999999999,0.9778126813197456,1.0370636010673837,0,0,0,0,0
