cycle,day,hour,feeder,scenario_id,telemetry_age_min,stale_telemetry,unseen_topology,out_of_envelope,operator_override,residual_alarm,voltage_violation,screen_risk_flag,queue,reason_code
547,4,19,69,28,5.447160796717836,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
548,4,19,69,34,1.2647054164393512,False,False,False,False,False,False,False,release,valid_low_risk
549,4,19,69,38,1.742487669065505,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
550,4,19,69,40,2.2597678065519244,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
551,4,19,69,42,4.44257857228913,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
552,4,20,69,50,0.15528172940123872,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
553,4,20,69,73,2.550623978539622,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
554,4,20,69,84,4.441235123175471,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
555,4,20,69,88,4.31396228517466,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
556,4,20,69,99,8.214572895637616,True,False,False,False,False,False,False,corrective_audit,stale_telemetry
557,4,20,69,101,1.8570066419754754,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
558,4,21,69,102,6.425396709081893,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
559,4,21,69,108,1.103751410856284,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
560,4,21,69,116,3.997754754055602,False,False,True,False,False,True,True,corrective_audit,interval_limit_intersection;out_of_envelope_forecast
561,4,21,69,118,0.6472740999411868,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
562,4,21,69,120,4.511898346227801,False,False,False,False,False,False,False,release,valid_low_risk
563,4,21,69,122,6.155071592073257,True,False,False,False,False,False,False,corrective_audit,stale_telemetry
564,4,22,69,126,4.08037281282081,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
565,4,22,69,127,1.320101002628068,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
566,4,22,69,133,4.294070802926882,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
567,4,22,69,136,8.134281485403886,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
568,4,22,69,144,7.047858239620054,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
569,4,22,69,147,5.35997112392467,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
570,4,23,69,156,2.98113688113144,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
571,4,23,69,158,5.440823486910522,True,True,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry;unseen_topology
572,4,23,69,164,5.376724865872035,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
573,4,23,69,168,2.2263789543704458,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
574,4,23,69,194,5.012892406132694,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
575,4,23,69,197,2.035702329752229,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
576,5,0,69,200,4.673690513341436,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
577,5,0,69,201,4.7984975448975336,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
578,5,0,69,205,0.7405613633712597,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
579,5,0,69,206,9.245303635169519,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
580,5,0,69,209,7.365668665483126,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
581,5,0,69,210,5.2584114111016165,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
582,5,1,69,214,1.2925504850129246,False,False,False,False,False,False,False,release,valid_low_risk
583,5,1,69,218,1.1635746833968927,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
584,5,1,69,230,6.917365149124791,True,False,False,False,False,False,False,corrective_audit,stale_telemetry
585,5,1,69,235,5.77881272751758,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
586,5,1,69,244,3.5507342603881993,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
587,5,1,69,251,7.585034740390916,True,False,True,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry;out_of_envelope_forecast
588,5,2,69,254,5.287315400440682,True,False,True,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry;out_of_envelope_forecast
589,5,2,69,257,1.1698715852352706,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
590,5,2,69,268,0.6012722278742005,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
591,5,2,69,269,13.344134546896946,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
592,5,2,69,272,0.9531218253660698,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
593,5,2,69,275,8.852264051921637,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
594,5,3,69,281,3.2317366193627213,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
595,5,3,69,286,8.850366715770928,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
596,5,3,69,291,0.6141744607866777,False,False,False,False,False,False,False,release,valid_low_risk
597,5,3,69,294,3.3734032706482697,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
598,5,3,69,297,1.4035863750823467,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
599,5,3,69,299,3.080274555740788,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
600,5,4,33,3,6.609557163143421,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
601,5,4,33,11,10.07259022316614,True,False,False,False,False,False,False,corrective_audit,stale_telemetry
602,5,4,33,13,0.7882131293903943,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
603,5,4,33,17,1.6729624343755891,False,False,False,False,False,False,False,release,valid_low_risk
604,5,4,33,18,5.89437212052608,True,False,False,False,False,False,False,corrective_audit,stale_telemetry
605,5,4,33,22,1.5424162545991094,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
606,5,5,33,27,9.220569095181977,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
607,5,5,33,31,4.72404798916457,False,False,False,False,False,False,False,release,valid_low_risk
608,5,5,33,38,4.48268831959188,False,False,False,False,False,False,False,release,valid_low_risk
609,5,5,33,47,0.9776633483382281,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
610,5,5,33,52,2.5069743553939556,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
611,5,5,33,59,18.331705173158277,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
612,5,6,33,72,2.7271879187912655,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
613,5,6,33,84,2.4660922501033657,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
614,5,6,33,86,13.53505838155442,True,False,False,False,False,False,False,corrective_audit,stale_telemetry
615,5,6,33,94,3.5434256498736953,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
616,5,6,33,95,4.580124482147051,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
617,5,6,33,104,12.591947221277128,True,False,False,False,False,False,False,corrective_audit,stale_telemetry
618,5,7,33,105,3.82464717211353,False,False,False,False,False,False,False,release,valid_low_risk
619,5,7,33,112,1.2952467267786096,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
620,5,7,33,116,1.7933752828785017,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
621,5,7,33,122,3.1998352336404423,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
622,5,7,33,124,2.9517813833400983,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
623,5,7,33,128,1.3428962579601231,False,False,False,False,False,False,False,watch,near_limit_margin
624,5,8,33,131,1.0468393154353188,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
625,5,8,33,133,2.699515520536149,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
626,5,8,33,134,1.7255398240640076,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
627,5,8,33,135,5.1265584483383,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
628,5,8,33,136,4.628820743487601,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
629,5,8,33,137,3.860511014496567,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
630,5,9,33,139,0.5234991490045664,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
631,5,9,33,141,2.112992837477702,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
632,5,9,33,143,2.71475781463835,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
633,5,9,33,149,2.4548838307928045,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
634,5,9,33,153,1.1301572430088629,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
635,5,9,33,159,0.45343847059083703,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
636,5,10,33,161,15.284880053255904,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
637,5,10,33,162,1.8945149241039292,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
638,5,10,33,170,0.20151678965824998,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
639,5,10,33,178,2.3607886344216555,False,False,False,False,False,False,False,release,valid_low_risk
640,5,10,33,180,4.367722116073717,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
641,5,10,33,199,6.009651378404301,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
642,5,11,33,200,2.560134470559987,False,False,False,False,True,True,True,corrective_audit,interval_limit_intersection;rolling_residual_alarm
643,5,11,33,201,6.764605367876662,True,False,False,False,False,False,False,corrective_audit,stale_telemetry
644,5,11,33,206,3.032219773071916,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
645,5,11,33,213,1.3067483928397992,False,False,False,False,False,False,False,release,valid_low_risk
646,5,11,33,215,3.944530880871314,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
647,5,11,33,221,8.255883716579856,True,False,False,False,False,False,False,corrective_audit,stale_telemetry
648,5,12,33,233,4.153935447994314,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
649,5,12,33,235,2.339210547629393,False,False,False,False,False,False,False,watch,near_limit_margin
650,5,12,33,236,3.5092329091546093,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
651,5,12,33,238,16.11912511013835,True,False,False,False,False,False,False,corrective_audit,stale_telemetry
652,5,12,33,240,3.252915088603626,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
653,5,12,33,243,1.7867415928868675,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
654,5,13,33,244,0.5324794696466244,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
655,5,13,33,260,2.9513609442808564,False,False,False,False,False,False,False,release,valid_low_risk
656,5,13,33,264,1.3790792897850348,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
657,5,13,33,285,3.986406671999153,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
658,5,13,33,289,1.8909105602040743,False,False,False,False,False,False,False,release,valid_low_risk
659,5,13,33,292,4.914469109297617,False,False,False,False,False,False,False,release,valid_low_risk
660,5,14,69,4,5.650241761606762,True,False,False,False,False,False,False,corrective_audit,stale_telemetry
661,5,14,69,5,1.8138858549019778,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
662,5,14,69,16,14.6645345682456,True,False,False,False,False,False,False,corrective_audit,stale_telemetry
663,5,14,69,17,6.69720453383301,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
664,5,14,69,20,1.7975326491180752,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
665,5,14,69,22,4.394107637679526,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
666,5,15,69,27,1.4584029835503411,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
667,5,15,69,28,3.354794506700527,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
668,5,15,69,34,3.7962864747974923,False,False,False,False,False,False,False,release,valid_low_risk
669,5,15,69,38,1.1741113884100662,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
670,5,15,69,40,11.273554328955655,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
671,5,15,69,42,4.5841462096748815,False,False,True,True,False,True,True,corrective_audit,interval_limit_intersection;out_of_envelope_forecast;operator_override
672,5,16,69,50,3.1698886553117434,False,False,True,False,False,True,True,corrective_audit,interval_limit_intersection;out_of_envelope_forecast
673,5,16,69,73,5.732212880760638,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
674,5,16,69,84,5.546841039248734,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
675,5,16,69,88,2.6747049384824755,False,False,False,False,True,True,True,corrective_audit,interval_limit_intersection;rolling_residual_alarm
676,5,16,69,99,2.695456435752433,False,False,False,False,False,False,False,release,valid_low_risk
677,5,16,69,101,4.382626626737692,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
678,5,17,69,102,4.374318460884547,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
679,5,17,69,108,6.982064998778834,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
680,5,17,69,116,6.680472965878002,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
681,5,17,69,118,4.759245488949064,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
682,5,17,69,120,10.218829292158631,True,False,False,False,False,False,False,corrective_audit,stale_telemetry
683,5,17,69,122,1.2554261376149904,False,True,False,False,False,False,False,corrective_audit,unseen_topology
684,5,18,69,126,1.4140618491097543,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
685,5,18,69,127,1.0593343760627427,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
686,5,18,69,133,3.531975982027606,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
687,5,18,69,136,11.141940275372345,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
688,5,18,69,144,4.295803329437888,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
689,5,18,69,147,2.1570847877601906,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
690,5,19,69,156,4.16860555516488,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
691,5,19,69,158,0.8461145815224148,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
692,5,19,69,164,6.393370234820485,True,False,True,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry;out_of_envelope_forecast
693,5,19,69,168,2.2635322780188076,False,False,True,False,False,True,True,corrective_audit,interval_limit_intersection;out_of_envelope_forecast
694,5,19,69,194,1.2335524758437864,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
695,5,19,69,197,5.098158427211882,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
696,5,20,69,200,2.025031450038205,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
697,5,20,69,201,2.750764097895568,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
698,5,20,69,205,0.6325276765839177,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
699,5,20,69,206,0.5870858599527128,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
700,5,20,69,209,6.982590253037168,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
701,5,20,69,210,5.091482307554736,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
702,5,21,69,214,2.8590666090443304,False,False,False,False,False,False,False,release,valid_low_risk
703,5,21,69,218,13.616696784505496,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
704,5,21,69,230,2.061717023427344,False,False,False,False,False,False,False,release,valid_low_risk
705,5,21,69,235,2.4863312953491037,False,False,False,False,True,True,True,corrective_audit,interval_limit_intersection;rolling_residual_alarm
706,5,21,69,244,4.7417911168685904,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
707,5,21,69,251,3.475409975002827,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
708,5,22,69,254,1.1333048522297642,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
709,5,22,69,257,1.949260925157674,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
710,5,22,69,268,3.227821439312914,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
711,5,22,69,269,4.987347262785182,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
712,5,22,69,272,7.903881735481777,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
713,5,22,69,275,2.630836734395244,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
714,5,23,69,281,8.277059468483847,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
715,5,23,69,286,3.3510349243197988,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
716,5,23,69,291,3.292650547072843,False,False,False,False,False,False,False,release,valid_low_risk
717,5,23,69,294,6.027241565971649,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
718,5,23,69,297,10.277226192603413,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
719,5,23,69,299,6.9300903798633895,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
720,6,0,33,3,3.1211210197392654,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
721,6,0,33,11,2.113761217538514,False,False,False,False,False,False,False,release,valid_low_risk
722,6,0,33,13,1.691418001280004,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
723,6,0,33,17,6.178819234846712,True,False,True,False,False,False,False,corrective_audit,stale_telemetry;out_of_envelope_forecast
724,6,0,33,18,8.321891627726705,True,False,False,False,False,False,False,corrective_audit,stale_telemetry
725,6,0,33,22,2.843793845093103,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
726,6,1,33,27,3.311466170836354,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
727,6,1,33,31,0.48029762526835496,False,False,True,True,False,False,False,corrective_audit,out_of_envelope_forecast;operator_override
728,6,1,33,38,1.9900291047983527,False,False,False,False,False,False,False,release,valid_low_risk
729,6,1,33,47,2.1976375164004462,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
730,6,1,33,52,2.798244605946706,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
731,6,1,33,59,2.8238889593476335,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
732,6,2,33,72,4.9698822729397545,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
733,6,2,33,84,2.344096715321087,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
734,6,2,33,86,4.249990452278046,False,False,False,False,False,False,False,release,valid_low_risk
735,6,2,33,94,8.128929625909985,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
736,6,2,33,95,1.699751518165706,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
737,6,2,33,104,4.721989641976575,False,False,False,False,False,False,False,release,valid_low_risk
738,6,3,33,105,9.025942924378414,True,False,False,False,False,False,False,corrective_audit,stale_telemetry
739,6,3,33,112,2.5431068206206917,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
740,6,3,33,116,1.3842377192473314,False,True,False,False,False,True,True,corrective_audit,interval_limit_intersection;unseen_topology
741,6,3,33,122,5.060351793794997,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
742,6,3,33,124,0.7849713233734933,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
743,6,3,33,128,1.3603749226758608,False,False,False,False,False,False,False,watch,near_limit_margin
744,6,4,33,131,11.808109066175117,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
745,6,4,33,133,1.5717250702821268,False,False,True,False,False,True,True,corrective_audit,interval_limit_intersection;out_of_envelope_forecast
746,6,4,33,134,2.282832316103464,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
747,6,4,33,135,2.2949015463503817,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
748,6,4,33,136,6.034406367471847,True,False,False,False,True,True,True,corrective_audit,interval_limit_intersection;stale_telemetry;rolling_residual_alarm
749,6,4,33,137,5.474505919767777,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
750,6,5,33,139,3.69526905445449,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
751,6,5,33,141,6.307895030597436,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
752,6,5,33,143,10.034251628645043,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
753,6,5,33,149,0.9897652971037317,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
754,6,5,33,153,6.771653265689155,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
755,6,5,33,159,2.5668685680252215,False,False,True,False,False,True,True,corrective_audit,interval_limit_intersection;out_of_envelope_forecast
756,6,6,33,161,1.6332302717581755,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
757,6,6,33,162,1.208590493255299,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
758,6,6,33,170,0.7844585601091082,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
759,6,6,33,178,3.4257337801461714,False,False,False,False,False,False,False,release,valid_low_risk
760,6,6,33,180,3.578250700188305,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
761,6,6,33,199,12.425064140674634,True,False,True,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry;out_of_envelope_forecast
762,6,7,33,200,1.5541677682388833,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
763,6,7,33,201,1.2515365934325104,False,False,False,False,False,False,False,release,valid_low_risk
764,6,7,33,206,2.6957485982716447,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
765,6,7,33,213,4.560654045212197,False,True,False,False,False,False,False,corrective_audit,unseen_topology
766,6,7,33,215,2.34489543722523,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
767,6,7,33,221,1.3546061256302453,False,False,True,False,False,False,False,corrective_audit,out_of_envelope_forecast
768,6,8,33,233,0.7639331261634044,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
769,6,8,33,235,3.4131626324458493,False,False,True,False,False,False,False,corrective_audit,out_of_envelope_forecast
770,6,8,33,236,0.9162371703318765,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
771,6,8,33,238,1.7969951181790498,False,False,False,False,False,False,False,watch,near_limit_margin
772,6,8,33,240,5.092677268065073,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
773,6,8,33,243,5.176230629682641,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
774,6,9,33,244,15.027982978980486,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
775,6,9,33,260,1.0806963249752457,False,False,False,False,False,False,False,release,valid_low_risk
776,6,9,33,264,0.3280204326414215,False,True,False,False,False,True,True,corrective_audit,interval_limit_intersection;unseen_topology
777,6,9,33,285,4.222359727528185,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
778,6,9,33,289,3.9391852454612684,False,False,False,False,False,False,False,release,valid_low_risk
779,6,9,33,292,5.240460165554023,True,False,True,False,False,False,False,corrective_audit,stale_telemetry;out_of_envelope_forecast
780,6,10,69,4,4.267502197463559,False,False,False,False,False,False,False,watch,near_limit_margin
781,6,10,69,5,2.1947131707847247,False,False,True,False,False,True,True,corrective_audit,interval_limit_intersection;out_of_envelope_forecast
782,6,10,69,16,3.3494509582850713,False,False,False,False,False,False,False,release,valid_low_risk
783,6,10,69,17,2.543219295101081,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
784,6,10,69,20,3.392396971151678,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
785,6,10,69,22,3.4528881330150556,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
786,6,11,69,27,1.8041014718881294,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
787,6,11,69,28,5.007510931991371,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
788,6,11,69,34,3.9945788906381017,False,False,False,False,False,False,False,release,valid_low_risk
789,6,11,69,38,4.43551829983781,False,True,True,False,False,True,True,corrective_audit,interval_limit_intersection;unseen_topology;out_of_envelope_forecast
790,6,11,69,40,2.546400843422879,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
791,6,11,69,42,1.1180997062951856,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
792,6,12,69,50,3.9690590903183067,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
793,6,12,69,73,11.076284574196753,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
794,6,12,69,84,1.531213861224007,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
795,6,12,69,88,4.679956587438381,False,False,True,False,False,True,True,corrective_audit,interval_limit_intersection;out_of_envelope_forecast
796,6,12,69,99,0.5249564775362713,False,False,False,False,False,False,False,release,valid_low_risk
797,6,12,69,101,10.887260568690909,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
798,6,13,69,102,5.822971493244428,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
799,6,13,69,108,1.0453448594641332,False,False,True,False,False,True,True,corrective_audit,interval_limit_intersection;out_of_envelope_forecast
800,6,13,69,116,2.7145585396624377,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
801,6,13,69,118,3.3230715599057197,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
802,6,13,69,120,17.91830935817201,True,False,False,True,False,False,False,corrective_audit,stale_telemetry;operator_override
803,6,13,69,122,7.636484317663992,True,False,False,False,False,False,False,corrective_audit,stale_telemetry
804,6,14,69,126,2.904303350265243,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
805,6,14,69,127,6.64426500138602,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
806,6,14,69,133,1.1302980029610248,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
807,6,14,69,136,7.228178042109484,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
808,6,14,69,144,2.067912862661555,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
809,6,14,69,147,4.0014095223916755,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
810,6,15,69,156,4.058170460627501,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
811,6,15,69,158,4.7589223492179995,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
812,6,15,69,164,1.904855797178057,False,True,False,False,False,True,True,corrective_audit,interval_limit_intersection;unseen_topology
813,6,15,69,168,1.4015205508130544,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
814,6,15,69,194,4.82662869612015,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
815,6,15,69,197,5.587444352811648,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
816,6,16,69,200,2.23528889600228,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
817,6,16,69,201,21.01201889169682,True,False,True,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry;out_of_envelope_forecast
